PRODUTC,VALUE,DATETIME,CELL_ON_SITE,DW_A_NUMBER_INT,DW_B_NUMBER_INT,COUNTRY_A,COUNTRY_B,CELL_ID,SITE_ID
sms,0,2012-05-07 00:00:57.0,1,4e49073a756df8c,e09e736e46c5c3d,19e2e,19e2e,cc7ce19d6b,b47a998a3e
Voice,20,2012-05-07 00:00:57.0,0,752143fd1c190c4,06cc661e13d94e3,19e2e,19e2e,e3ef47df3f,1b5540c02d
Voice,8,2012-05-07 00:00:57.0,0,5b3e94f839c199e,2be4dc637aebfd6,19e2e,19e2e,937b65d951,feb5ccbbd7
Voice,0,2012-05-07 00:00:57.0,1,f7a5460e1aa90f9,f36373758b3fb9b,19e2e,19e2e,c92be6915d,61bee9c70c
Voice,112,2012-05-07 00:00:57.0,2,8b0c5da50476ad0,8296da701a2b586,19e2e,19e2e,8502115f41,a025910c63
Voice,1,2012-05-07 00:00:57.0,1,0a195f26346fdc4,bdcc5bbcc3c54e8,19e2e,19e2e,a8c1a2f1a7,9cc77873ac
Voice,180,2012-05-07 00:00:57.0,5,4270180fc16c890,156e35f92fe86ef,19e2e,19e2e,5ddb941801,ac3b6998ac
Voice,25,2012-05-07 00:00:57.0,1,2743219756a7d8d,6c4a2656fcecdcc,19e2e,19e2e,174a021f3b,1329112141
data,0,2012-05-07 00:00:57.0,_,6e1f07aa4fc0188,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:00:57.0,_,48c53dac7ce2299,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:00:57.0,_,c6053da200a1fed,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:00:57.0,_,63d5dab7563fa72,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,12,2012-05-07 00:00:57.0,_,a9e31b8eb23c5c1,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-07 00:00:58.0,0,3a9f466a760583a,93343ba6e41af95,19e2e,19e2e,88b395081d,c1ccd3443b
sms,0,2012-05-07 00:00:58.0,0,7dff053c547de13,aaaf0e4bdec7311,19e2e,19e2e,88b395081d,c1ccd3443b
sms,0,2012-05-07 00:00:58.0,0,473bff093a3565e,aaaf0e4bdec7311,19e2e,19e2e,65de46d6fd,11e254d6b7
sms,0,2012-05-07 00:00:58.0,0,10be89b6aa340f0,3f1b71707e93089,19e2e,19e2e,e257c26443,d822658d4f
sms,0,2012-05-07 00:00:58.0,1,28ebde683ed4745,aaaf0e4bdec7311,19e2e,19e2e,97438a08c6,7e3dc3e601
sms,0,2012-05-07 00:00:58.0,2,fb0ec6e30714389,161c90250b953e2,19e2e,19e2e,c735b4a35e,a4b775249b
sms,0,2012-05-07 00:00:58.0,2,ae6270d4f122c2c,a4f0b22cf1f58d7,19e2e,19e2e,04684ebe35,e04667f9c7
sms,0,2012-05-07 00:00:58.0,1,6d10227297efcb9,7af76c2046e02f3,19e2e,OTHER,f54e480df9,928a59b635
sms,0,2012-05-07 00:00:58.0,2,c7f60d9e4ecbc8c,b74a8ddd2c4ae12,19e2e,19e2e,63285aff02,de8b939a5e
sms,0,2012-05-07 00:00:58.0,0,a0868f256e6230b,7210a55703e4fbd,19e2e,19e2e,1e78f22c1f,de2a8cf96f
sms,25,2012-05-07 00:00:58.0,4,5c2f914f655e82b,a40084a87366e96,19e2e,19e2e,6088c79e6e,cc442b47d9
sms,0,2012-05-07 00:00:58.0,1,8abca4685a0140c,f014f1cf6efa5e7,19e2e,19e2e,805cb43a1e,cef29910fb
sms,0,2012-05-07 00:00:58.0,0,28c6117ae01652d,e09e736e46c5c3d,19e2e,19e2e,3f7e9b72b5,d4b46cdec7
sms,0,2012-05-07 00:00:58.0,1,faf300d18b51fe0,fe35b955c65e052,19e2e,19e2e,41902fdda9,48b7932a30
sms,0,2012-05-07 00:00:58.0,2,f311f8235d2f293,7af76c2046e02f3,19e2e,OTHER,c565d3f89f,2a61d9a98c
sms,25,2012-05-07 00:00:58.0,5,f562cbc501a6f5e,d43f23261452e45,19e2e,19e2e,f2464bf810,2dd67b6a64
sms,0,2012-05-07 00:00:58.0,2,273f2aae964bbf1,e09e736e46c5c3d,19e2e,19e2e,5482031762,6e9b544976
Voice,69,2012-05-07 00:00:58.0,1,fbc66da765b6ffe,2a69e7c6388d827,19e2e,19e2e,e02ac3afbd,3ae1708153
Voice,14,2012-05-07 00:00:58.0,0,b78a47161051bf5,9e9622206ec7d1a,19e2e,OTHER,db03a198b7,3ae1708153
Voice,104,2012-05-07 00:00:58.0,1,c5c70a5deb7c92a,8a1fe2e80c76da2,19e2e,19e2e,085e63acc5,487765ff90
Voice,5,2012-05-07 00:00:58.0,0,3d82d1a94b249ee,a98a3ca414d914d,19e2e,19e2e,c537b81993,58c9a7d6e4
Voice,34,2012-05-07 00:00:58.0,2,e273a31201a46b8,4bd696f83bb5a7a,19e2e,19e2e,ac8f1ccb39,0bb492ef17
Voice,76,2012-05-07 00:00:58.0,2,dbce82de9195eb9,cfec4bf82b66b2b,19e2e,19e2e,2d8e6a7c30,fd2703d1cb
Voice,10,2012-05-07 00:00:58.0,2,5a22d26fe57a474,e196b791687bbcd,19e2e,19e2e,69ade9d187,56306cc7ca
Voice,0,2012-05-07 00:00:58.0,2,92bb7b434b3fe91,1a49f8b0ded9de6,19e2e,19e2e,2a8c5b9124,1e751d08a4
Voice,5,2012-05-07 00:00:58.0,1,7fbb950a3f4ed69,2d83aefad327949,19e2e,19e2e,22656c8413,5d4c1957a9
Voice,381,2012-05-07 00:00:58.0,2,878dc5522e7323a,75e894566da8d75,19e2e,19e2e,b6e04708a4,969c39ae2d
Voice,0,2012-05-07 00:00:58.0,1,54a22bc8162ab65,31a08c5e43f90ca,19e2e,19e2e,3be3caca46,348fd8506b
Voice,30,2012-05-07 00:00:58.0,5,bd2785eb7710358,630298aabba717e,19e2e,19e2e,4dc0bff57a,2f999e24c2
Voice,0,2012-05-07 00:00:58.0,4,b8209a77b1b74d3,970775d83f9e526,19e2e,19e2e,6e7d7d382f,87978692ba
Voice,90,2012-05-07 00:00:58.0,1,7d53920304b26e5,a5c805331010fbe,19e2e,19e2e,3c5b7b0f2a,5639bea67f
Voice,79,2012-05-07 00:00:58.0,2,88c438d177d4e4a,f8a1c1b86bbe636,19e2e,19e2e,c497f58c1d,585a3bc66c
Voice,0,2012-05-07 00:00:58.0,0,52c75c4ba259b60,1a49f8b0ded9de6,19e2e,19e2e,178dc8724e,36f665a51e
Voice,140,2012-05-07 00:00:58.0,0,d2fed46e5875c9c,ad0f98e16177e74,19e2e,19e2e,f80808d335,26439dbbc1
Voice,0,2012-05-07 00:00:58.0,0,f65d4b154964019,1a49f8b0ded9de6,19e2e,19e2e,923c4e27ac,13c690c436
Voice,10,2012-05-07 00:00:58.0,2,9e523364c0d8c0d,4873f77c4d811a7,19e2e,19e2e,bcc3209833,b4e77d440c
Voice,0,2012-05-07 00:00:58.0,0,f576526e2ee0e73,c2984723cbfb908,19e2e,19e2e,f1c28b5184,2f502776ef
data,0,2012-05-07 00:00:58.0,_,301aa5c71417033,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:00:58.0,_,981f481a48bd0ab,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:00:58.0,_,7475951f27e70e4,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,14,2012-05-07 00:00:58.0,0,b78a47161051bf5,9e9622206ec7d1a,19e2e,OTHER,db03a198b7,3ae1708153
sms,0,2012-05-07 00:00:59.0,2,66eb35305075299,aaaf0e4bdec7311,19e2e,19e2e,7a5d2e6161,e942f32a29
sms,0,2012-05-07 00:00:59.0,0,a9970c947a24d76,83d694cf7fdd2e6,19e2e,19e2e,e4c6d4fec2,9bb4b27356
sms,0,2012-05-07 00:00:59.0,3,b20b1402453b474,011ee34e2c8ed6f,19e2e,19e2e,7f822ab9dd,25250f86a1
sms,0,2012-05-07 00:00:59.0,1,335e26a51f0746d,16162661c781215,19e2e,19e2e,1a1886282d,9c25d19a84
sms,25,2012-05-07 00:00:59.0,2,8781d75e2f0b693,9cac99b082bacc7,19e2e,19e2e,7e2f51dc83,b1e5de270c
sms,0,2012-05-07 00:00:59.0,1,7267e7d80a8c00c,93343ba6e41af95,19e2e,19e2e,0d1591cd3e,b7f8585aaa
sms,50,2012-05-07 00:00:59.0,2,ce257625d86da2e,7c8a207fb0d44f3,19e2e,19e2e,15091cf593,c15166ba4d
sms,25,2012-05-07 00:00:59.0,5,40afdbdf7882054,5a4e6d91dc486fe,19e2e,19e2e,9cf50c13b7,f24a0f63fa
sms,0,2012-05-07 00:00:59.0,0,34754fbc27fffd0,96f6bd15d580e04,19e2e,19e2e,fdc1872ff6,e9a201c011
sms,0,2012-05-07 00:00:59.0,1,4e49073a756df8c,e09e736e46c5c3d,19e2e,19e2e,cc7ce19d6b,b47a998a3e
Voice,45,2012-05-07 00:00:59.0,4,4961dc5a4bb6799,14d201eaad1d48e,19e2e,19e2e,3fddd026bf,ec36e9bdac
Voice,42,2012-05-07 00:00:59.0,2,734fc423cc0932f,9d2f92c09d6a11c,19e2e,19e2e,098a9e6e11,fc7602b020
Voice,0,2012-05-07 00:00:59.0,1,37465d802682a16,b382164f0e1127d,19e2e,19e2e,9c9d0d5a6c,c852cfeffb
Voice,12,2012-05-07 00:00:59.0,3,0e6020734af2828,248b7047f030665,19e2e,19e2e,1712c27ed4,33420c4250
Voice,108,2012-05-07 00:00:59.0,3,dcec448424c438d,2077782c244570f,19e2e,19e2e,1aaa7abf7d,46f254f80c
Voice,19,2012-05-07 00:00:59.0,0,effe6400fc06e5f,a1d47b758acb485,19e2e,19e2e,7fbefec181,9bd6022e07
Voice,24,2012-05-07 00:00:59.0,1,0b7b6d2abacc490,6d086fbae72295c,19e2e,19e2e,d22224b2fa,2d58cad870
Voice,104,2012-05-07 00:00:59.0,0,09a51530e172283,a313f0c85544da8,19e2e,19e2e,8630058aca,b47a998a3e
Voice,31,2012-05-07 00:00:59.0,2,123f3056693349e,4f1acaec15f8862,19e2e,19e2e,51e451fa92,13d76ddd5e
Voice,40,2012-05-07 00:00:59.0,2,f8039fee371ea28,abc53c264a3e143,19e2e,19e2e,9c5f006a36,7de24de80d
Voice,1,2012-05-07 00:00:59.0,3,bda38ed2492277d,685bc86aa6800df,19e2e,19e2e,83c10771d1,fe32f3eba7
Voice,11,2012-05-07 00:00:59.0,1,2c887b8df4ad386,9cd2233a70536ff,19e2e,19e2e,9181f79f28,d3762a2606
data,0,2012-05-07 00:00:59.0,_,905518f0015189f,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:00:59.0,_,78b47b22edd67c2,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:00:59.0,_,3cff468c5f52437,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:00:59.0,_,6fff2020435e057,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:00:59.0,_,d5c5e9d43ff9bb3,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:00:59.0,_,d7808614179a342,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:00:59.0,_,ecaf38ed1dfabda,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,25,2012-05-07 00:01:00.0,0,7e2969b8bfaf3b6,db9907a2141db81,19e2e,19e2e,28ef6c4ef2,7ed219f2f7
sms,0,2012-05-07 00:01:00.0,1,c2ff825ed10e187,93343ba6e41af95,19e2e,19e2e,16ef81d211,9bd6022e07
sms,25,2012-05-07 00:01:00.0,1,29ef83daea2b4ba,f22c5eec9932f91,19e2e,19e2e,e8e466c1ea,33420c4250
sms,0,2012-05-07 00:01:00.0,0,b938b7ccafe38b3,81193512ac5952b,19e2e,19e2e,a04daaa926,d1809b909f
sms,0,2012-05-07 00:01:00.0,2,f2d15309ae89e93,79434c67a8fdb63,19e2e,19e2e,a7dff74777,b47a998a3e
sms,0,2012-05-07 00:01:00.0,1,68ec294ea33925a,11fff327cceacf6,19e2e,19e2e,cf4ba4a993,bc58a52936
sms,0,2012-05-07 00:01:00.0,1,c2858d88705277d,93343ba6e41af95,19e2e,19e2e,038b1c178e,0a7abc8330
Voice,40,2012-05-07 00:01:00.0,1,6a5b657ffb418a1,c68210664c197b4,19e2e,19e2e,ab68996d93,47657c9634
Voice,60,2012-05-07 00:01:00.0,5,c724f168ade117b,527327bf5e230c9,19e2e,19e2e,e21c9c8e36,d1809b909f
Voice,0,2012-05-07 00:01:00.0,0,134483b902bbe26,628735496d97ab2,19e2e,19e2e,d970dcfc39,fb480113cd
Voice,390,2012-05-07 00:01:00.0,2,3258ab32fc6cec2,86dcc84f2a32200,19e2e,19e2e,69ade9d187,56306cc7ca
Voice,324,2012-05-07 00:01:00.0,1,a4a8bb1d5db1e5f,1d7d0e9c296ebc6,19e2e,19e2e,07ed226112,334fdb9912
Voice,1,2012-05-07 00:01:00.0,2,53d6d6cf94a8cc3,5a8905e0eb5b7cc,19e2e,19e2e,371b5549d7,79505e1209
Voice,0,2012-05-07 00:01:00.0,0,3360c354573d3ba,1a49f8b0ded9de6,19e2e,19e2e,cdfc3e1087,d97af85bcd
Voice,112,2012-05-07 00:01:00.0,2,5e122d486aae703,dcaab0d6fde565e,19e2e,19e2e,72b82812b8,02ed2d8f59
Voice,170,2012-05-07 00:01:00.0,2,d13b896248bfbb5,562279c1b7ac5b9,19e2e,19e2e,099ab8e8c3,47dec7a96e
Voice,474,2012-05-07 00:01:00.0,2,f48fbc90252dab0,a483bb3e02b58a1,19e2e,19e2e,a4b04a5dc5,8e2c25b6b2
data,0,2012-05-07 00:01:00.0,_,026aa32f8d9825b,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:00.0,_,01f1448ef4a302d,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:00.0,_,cac6b5a0b0846ac,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:00.0,_,0abf108a9c53844,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,6,2012-05-07 00:01:00.0,_,ad2fe5e18c0e835,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:00.0,_,6979d7de1fae600,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:00.0,_,747571fde5c1720,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:00.0,_,b0769c87c5ae5ba,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-07 00:01:01.0,0,395cb3df91e31d5,aaaf0e4bdec7311,19e2e,19e2e,899e46fbee,fd14c3c790
sms,0,2012-05-07 00:01:01.0,0,733e5756c8ddabd,38fb7f929aec436,19e2e,19e2e,19c95a8eca,ba8ce6e4ef
sms,0,2012-05-07 00:01:01.0,4,3881616c4a8c290,aaaf0e4bdec7311,19e2e,19e2e,94737f2f96,2dd67b6a64
sms,25,2012-05-07 00:01:01.0,1,ebf88eaeda13d69,f078ae6e5740ddb,19e2e,19e2e,89b82605a0,5324bc6c24
sms,25,2012-05-07 00:01:01.0,3,76310c103d97112,51577c8cd441ba1,19e2e,19e2e,8b33094233,76595a1e95
sms,0,2012-05-07 00:01:01.0,0,b3d6aa2ef1a8eb4,93343ba6e41af95,19e2e,19e2e,68791ae38d,4d67cb1e72
sms,0,2012-05-07 00:01:01.0,2,91875fffb6781e6,e09e736e46c5c3d,19e2e,19e2e,a2a1d122ab,5639bea67f
sms,0,2012-05-07 00:01:01.0,1,592ba8d5314bcec,93343ba6e41af95,19e2e,19e2e,b808a1c544,3ab9e5b45b
sms,0,2012-05-07 00:01:01.0,0,d6be44b0da26634,0ba9d043e4f9ecb,19e2e,19e2e,4783127847,8cdff2a0a2
sms,0,2012-05-07 00:01:01.0,1,9efafb0dcb53b73,b898df73aa0fafe,19e2e,19e2e,86a3978ac0,397413d8fe
sms,0,2012-05-07 00:01:01.0,1,8b391d0b74de3e5,d164ed0a0cf2360,19e2e,19e2e,e8e466c1ea,33420c4250
sms,0,2012-05-07 00:01:01.0,1,4e49073a756df8c,e09e736e46c5c3d,19e2e,19e2e,cc7ce19d6b,b47a998a3e
sms,25,2012-05-07 00:01:01.0,1,e1d35e6bda6f221,a95e3301d0a25a3,19e2e,19e2e,d3877ceeca,8cdff2a0a2
sms,25,2012-05-07 00:01:01.0,4,5c2f914f655e82b,a40084a87366e96,19e2e,19e2e,6088c79e6e,cc442b47d9
Voice,19,2012-05-07 00:01:01.0,2,7d7c7a1b3bfd5b5,7e6fad5501b5571,19e2e,19e2e,6b749a3b0f,533d8c5a35
Voice,0,2012-05-07 00:01:01.0,2,4129fb758e08ecd,d8096440445b1df,19e2e,19e2e,79d9de4b75,9bd6022e07
Voice,0,2012-05-07 00:01:01.0,1,c958c8d16453692,55ad144fa74fddc,19e2e,19e2e,0dee62a700,8ef66f718c
Voice,1,2012-05-07 00:01:01.0,0,2390562992bc964,cea7ad677eb63b9,19e2e,19e2e,99586d686c,012114d799
Voice,122,2012-05-07 00:01:01.0,1,ba1ad1ccdfd4446,83b8e04c4d6fa70,19e2e,19e2e,f54e480df9,928a59b635
Voice,12,2012-05-07 00:01:01.0,2,1fc457539821bac,46d730261586191,19e2e,19e2e,3fba2329f3,01c428bbac
Voice,10,2012-05-07 00:01:01.0,0,1aa1a0ec638f6bb,6146768b034eab3,19e2e,OTHER,31a76e82c8,cdf82e4fe3
Voice,39,2012-05-07 00:01:01.0,0,8479ba712b5f1d6,3f1fefe05eebb58,19e2e,19e2e,3f4af49d6c,969b8d0e39
Voice,14,2012-05-07 00:01:01.0,0,07984c26268b9d2,b7b342feab9b6f5,19e2e,19e2e,4390c25c6c,018c57e9b9
Voice,25,2012-05-07 00:01:01.0,1,5289426ccf973bb,57b0eb2093d6ac4,19e2e,19e2e,504aba9583,73e790ba16
Voice,122,2012-05-07 00:01:01.0,1,37d505b12729355,bbaf2f3bdabdcaa,19e2e,19e2e,a394529de6,b1e5de270c
Voice,10,2012-05-07 00:01:01.0,2,a82638ba3ff2c54,1a754b0d68b0eb5,19e2e,19e2e,5c16ed900e,043588076c
Voice,53,2012-05-07 00:01:01.0,3,91a3b5a94bd3804,1877c391b1e2a52,19e2e,19e2e,5475c0798b,2443d87035
Voice,60,2012-05-07 00:01:01.0,1,d4c1305d4f84eb6,cb140064f3673f8,19e2e,19e2e,81c225d41a,520b0637ca
Voice,44,2012-05-07 00:01:01.0,3,07c91caba16a692,2a03c4f510c7851,19e2e,19e2e,4d44e57552,4ed4d8b115
Voice,8,2012-05-07 00:01:01.0,0,51be20037f41afe,5ca72641f86b065,19e2e,19e2e,11d236748c,dfaf4fb561
Voice,476,2012-05-07 00:01:01.0,2,ecc67366640f64e,be0a82a65d91e75,19e2e,19e2e,4db0540b25,f91ed8d2e9
Voice,170,2012-05-07 00:01:01.0,0,f71a3e26907a005,cc635c5139f11ee,19e2e,19e2e,5139351fad,1113359465
data,0,2012-05-07 00:01:01.0,_,d8c97c17747cbec,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,2,2012-05-07 00:01:01.0,_,a86aee9857474c1,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:01.0,_,bc479a385bf1c99,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,50,2012-05-07 00:01:02.0,3,df1a01ce4c8427b,ac0c72fe94d863b,19e2e,19e2e,2102ce88d7,af5a5167d4
sms,25,2012-05-07 00:01:02.0,0,4a986b7aa028f11,3ad431060e4ea1b,19e2e,19e2e,4f64e93674,43ee48e4d6
sms,0,2012-05-07 00:01:02.0,0,8ab8b9ed6989f61,e09e736e46c5c3d,19e2e,19e2e,253f3e83ab,f11e961893
sms,100,2012-05-07 00:01:02.0,2,f9b45fbfdf2acfe,e8a065e18eba5af,19e2e,OTHER,5fd5eae55a,1ff98189c8
sms,0,2012-05-07 00:01:02.0,4,087369f1d2d39f2,aaaf0e4bdec7311,19e2e,19e2e,e1a5457249,4906ef4504
sms,0,2012-05-07 00:01:02.0,2,a048e1ab344dcd8,7af76c2046e02f3,19e2e,OTHER,cc2f786391,cef29910fb
sms,25,2012-05-07 00:01:02.0,2,70dceeaa3c3e1f2,a63e75fdfa25a6c,19e2e,19e2e,9f847444ba,c07a544c63
sms,0,2012-05-07 00:01:02.0,0,b00c04fa7e33f61,0e7c65c9c0dfcab,19e2e,19e2e,7d370f006d,8c920c7a50
sms,0,2012-05-07 00:01:02.0,0,ee71d7f74298f80,df641ba403b5d8a,19e2e,19e2e,9cfc878d60,5324bc6c24
sms,0,2012-05-07 00:01:02.0,0,a0868f256e6230b,7210a55703e4fbd,19e2e,19e2e,1e78f22c1f,de2a8cf96f
sms,0,2012-05-07 00:01:02.0,1,faf300d18b51fe0,fe35b955c65e052,19e2e,19e2e,41902fdda9,48b7932a30
sms,0,2012-05-07 00:01:02.0,0,0eab4d27aaae9a1,ce69bc96f1b5ab0,19e2e,19e2e,95cd70b9ed,694c55a591
sms,0,2012-05-07 00:01:02.0,1,f64ceb51ee6194d,93343ba6e41af95,19e2e,19e2e,60d4453738,b5a37bf516
sms,50,2012-05-07 00:01:02.0,2,02982539dd5a73d,bdd2cf7f929201e,19e2e,19e2e,ca5e8248f0,85a1fff77f
Voice,84,2012-05-07 00:01:02.0,2,9fe27fad1c03b35,50f0a892dafd907,19e2e,19e2e,3e2287dc73,969b8d0e39
Voice,1,2012-05-07 00:01:02.0,4,a1b38654fa06fea,bacfc0929e4d9ab,19e2e,19e2e,1ca48b0f03,644d9f790b
Voice,46,2012-05-07 00:01:02.0,2,9ca61ef64e15fb4,6e867fa791f8d29,19e2e,19e2e,9f1eeee836,1ddea341cd
Voice,0,2012-05-07 00:01:02.0,3,abfa1d868bf5c96,c8d0d57a225192d,19e2e,19e2e,1d8cdf2a7e,6cdf1d4b52
Voice,28,2012-05-07 00:01:02.0,1,dac70df5380d185,6e0f17140e5f583,19e2e,OTHER,8e23d6a6ae,42e781c9c2
Voice,8,2012-05-07 00:01:02.0,0,e7943ac38fbe3e5,4b092b1d8601a5b,19e2e,19e2e,dec5b1f3c4,7c96b03d1a
Voice,0,2012-05-07 00:01:02.0,4,aa3dcd010b3ea89,deda9734bd75a85,19e2e,19e2e,b9f9674eea,e311aaa6fc
Voice,0,2012-05-07 00:01:02.0,4,6264621e5b0bbd3,91b08e738d34cfd,19e2e,19e2e,85a9060aa1,5324bc6c24
Voice,0,2012-05-07 00:01:02.0,0,e50b14bb4762261,da483004fa6c1e9,19e2e,19e2e,74fe8b33ec,6049499424
Voice,154,2012-05-07 00:01:02.0,0,06d28d8002ad453,18afd34420a0a37,19e2e,OTHER,99586d686c,012114d799
Voice,5,2012-05-07 00:01:02.0,1,0732fbf9acc6ad3,c183ad27ed0319c,19e2e,19e2e,63ba02a4ce,36f665a51e
Voice,30,2012-05-07 00:01:02.0,0,888a0a5587023d7,a78a82d4a730e03,19e2e,19e2e,876704aa20,585a3bc66c
Voice,30,2012-05-07 00:01:02.0,2,76d4fd784e85b14,124ced5ff07e751,19e2e,19e2e,833e19d1bf,08b3705469
Voice,21,2012-05-07 00:01:02.0,0,27583c22fc5f29a,2a5c116f8882dba,19e2e,19e2e,a4bb2b81aa,4e27e631ad
Voice,16,2012-05-07 00:01:02.0,1,cbd7a47ecfd7f19,22d5bd16b318b96,19e2e,19e2e,1ce3dbe04a,1ad5865876
Voice,11,2012-05-07 00:01:02.0,3,5539b793343ae5a,28b6b88c8b10e02,19e2e,19e2e,700ed1ab29,8fccce7c15
Voice,174,2012-05-07 00:01:02.0,1,e486acc3f119e5d,ff658e7f4b8bc2a,19e2e,19e2e,584431a150,9959ddc39c
Voice,79,2012-05-07 00:01:02.0,0,3d4a073d1579833,a50217a8ad3cfc9,19e2e,19e2e,926a847e28,d8682c35fc
Voice,126,2012-05-07 00:01:02.0,1,2a1f220f06bd665,e9282fbf885ee41,19e2e,19e2e,faff946e0a,f27ed073f0
Voice,56,2012-05-07 00:01:02.0,2,3fa611104888bc8,5ca040487f967cb,19e2e,19e2e,28eb0bff51,b1be54f62d
Voice,1,2012-05-07 00:01:02.0,4,fc57d23be592f3d,1ccc94b3bbce584,19e2e,19e2e,32306c6b30,fb35d6b5d3
data,8,2012-05-07 00:01:02.0,_,776abe4d1757f01,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,5,2012-05-07 00:01:02.0,_,40388bb4089a492,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:02.0,_,8a991c9c7b255e0,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:02.0,_,f99d587ba738e2a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-07 00:01:02.0,1,f64ceb51ee6194d,93343ba6e41af95,19e2e,19e2e,60d4453738,b5a37bf516
sms,0,2012-05-07 00:01:03.0,2,1e3a0dbb5212a65,e09e736e46c5c3d,19e2e,19e2e,e3d1cf9de7,2fa7cc536b
sms,0,2012-05-07 00:01:03.0,5,11fb1681bf94afe,aaaf0e4bdec7311,19e2e,19e2e,12b9783462,d7a531cfa8
sms,0,2012-05-07 00:01:03.0,0,9045db856128e6c,75bf888124a4cec,19e2e,19e2e,7145abb928,1946bb6fbf
sms,25,2012-05-07 00:01:03.0,0,2de9646e04b0a79,5f72100e69b0239,19e2e,19e2e,cd828df0e4,c07a544c63
sms,0,2012-05-07 00:01:03.0,0,654e5365e56deae,93343ba6e41af95,19e2e,19e2e,e3a768e21f,45669f3801
sms,25,2012-05-07 00:01:03.0,5,6dd840c11af32e1,4cd527b6ce17df2,19e2e,19e2e,92a21c47ab,76595a1e95
sms,0,2012-05-07 00:01:03.0,1,a59a8ed2a96e94f,373ea4eaa440fab,19e2e,19e2e,4a7047f1ba,dea1e52d3b
sms,0,2012-05-07 00:01:03.0,2,fb0ec6e30714389,161c90250b953e2,19e2e,19e2e,c735b4a35e,a4b775249b
sms,0,2012-05-07 00:01:03.0,1,68ec294ea33925a,11fff327cceacf6,19e2e,19e2e,cf4ba4a993,bc58a52936
sms,50,2012-05-07 00:01:03.0,2,1cac166f1747871,b37fd839d9df779,19e2e,19e2e,e7d7bc04ca,4dac8c0c56
sms,0,2012-05-07 00:01:03.0,1,4e49073a756df8c,e09e736e46c5c3d,19e2e,19e2e,cc7ce19d6b,b47a998a3e
sms,0,2012-05-07 00:01:03.0,3,a1f29bc719e68e6,7af76c2046e02f3,19e2e,OTHER,a3f835cccb,c1ccd3443b
Voice,1,2012-05-07 00:01:03.0,1,87c7e1bbb7d8830,ddaaa73ef0f37cb,19e2e,19e2e,10ae6c0752,0f34c36ac5
Voice,12,2012-05-07 00:01:03.0,1,b0414b2c53e534e,f3d3c7d7713a5f3,19e2e,19e2e,b7d5388b0c,bfed0deee9
Voice,30,2012-05-07 00:01:03.0,2,801f99a5176f356,f2b26c711ba8917,19e2e,19e2e,33afa112b8,316869253b
Voice,132,2012-05-07 00:01:03.0,1,40effd2dcfa2a08,f7af426b88ceb2a,19e2e,19e2e,1ce3dbe04a,1ad5865876
Voice,40,2012-05-07 00:01:03.0,3,99b8616a608696e,4c6ba9cf09cbc14,19e2e,19e2e,83c10771d1,fe32f3eba7
