PRODUCT,VALUE,DATE_TIME,CELL_ON_SITE,DW_A_NUMBER,DW_B_NUMBER,COUNTRY_A,COUNTRY_B,CELL_ID,SITE_ID
Voice,0,2012-05-08 00:00:52.0,3,8d4c2d57d8952d5,4571828cc5decad,19e2e,19e2e,885037e317,a7bd4c027b
Voice,68,2012-05-08 00:00:52.0,1,2ec19ff12a26673,79d4d1918915bbb,19e2e,19e2e,0f3f93b547,12d652e58e
Voice,12,2012-05-08 00:00:52.0,0,9f1f153d0122e2a,1d041c75ade807a,19e2e,19e2e,df1f148700,81f4c462f7
Voice,0,2012-05-08 00:00:52.0,0,8edfb8140915a40,5ee97a5891a5a3c,19e2e,19e2e,687f868757,487765ff90
Voice,0,2012-05-08 00:00:52.0,0,09e9477ef200c18,7ceddb41c09072b,19e2e,19e2e,7568c25ea2,87e3a7f64c
Voice,166,2012-05-08 00:00:52.0,1,f0f2526155b351d,d928069631c4b9e,19e2e,19e2e,ab68996d93,47657c9634
sms,0,2012-05-08 00:00:52.0,2,d63191f162490d4,e09e736e46c5c3d,19e2e,19e2e,ebbe892089,072f54b3a8
sms,0,2012-05-08 00:00:52.0,3,73a53becfc117cc,249ee786b64212b,19e2e,19e2e,5475c0798b,2443d87035
sms,0,2012-05-08 00:00:52.0,4,d39c72d07d163c1,44a41966dbcf6b3,19e2e,19e2e,3fd6b1e377,394dcdeac6
Voice,27,2012-05-08 00:00:52.0,2,f2ac853bfd22b9c,0a49401e2572360,19e2e,19e2e,fd8b1a4f29,95796da9aa
sms,0,2012-05-08 00:00:52.0,2,5836ff429a7b2b7,e09e736e46c5c3d,19e2e,19e2e,f1b47a2379,f0787a83bd
sms,0,2012-05-08 00:00:52.0,1,a17073fce8ff87e,e09e736e46c5c3d,19e2e,19e2e,0d6388e073,6cdf1d4b52
Voice,40,2012-05-08 00:00:52.0,2,98f2513a710b49a,6e0f39aaeb7e902,19e2e,19e2e,977914b97e,780c0d5bd7
Voice,36,2012-05-08 00:00:52.0,0,17e9068e430a951,f8a0badcaad3f12,19e2e,19e2e,88b395081d,c1ccd3443b
sms,0,2012-05-08 00:00:52.0,0,22d1bc34cabfbae,44b886ba8fe8faf,19e2e,19e2e,ba7d339db9,33420c4250
sms,0,2012-05-08 00:00:52.0,4,444da5f3bc97ddd,f8946f6ab5abfe2,19e2e,19e2e,b4f8f69157,8e6413d5b8
sms,0,2012-05-08 00:00:52.0,0,78c6befed3dfe9c,93343ba6e41af95,19e2e,19e2e,0c2371d9bc,1e751d08a4
sms,0,2012-05-08 00:00:52.0,4,1a9c25d4675c6e0,9a5e3240f11a236,19e2e,19e2e,3fddd026bf,ec36e9bdac
sms,100,2012-05-08 00:00:52.0,0,6f3beab705437c3,03cf9684901576c,19e2e,OTHER,7ea7f9e5ec,5c565fbfb1
sms,0,2012-05-08 00:00:52.0,1,6d10227297efcb9,7af76c2046e02f3,19e2e,OTHER,f54e480df9,928a59b635
sms,0,2012-05-08 00:00:52.0,4,f5ff09e5f82f280,e09e736e46c5c3d,19e2e,19e2e,d2259ab6f5,e1a3687210
sms,0,2012-05-08 00:00:52.0,2,b280e72fe082bab,738ecbfa8851ec4,19e2e,19e2e,c7f764caae,f10d5e2823
sms,0,2012-05-08 00:00:52.0,0,0a23a3c15b9c3dc,0f5fff31d5c2f68,19e2e,19e2e,ef7d7f4e3b,91e86be9a6
sms,0,2012-05-08 00:00:52.0,0,a7a86b45f71c7e8,2da2e856ee82da7,19e2e,19e2e,2ed1c6a4c6,7fa72a1ee3
sms,0,2012-05-08 00:00:52.0,2,9003ec3274c8d30,e09e736e46c5c3d,19e2e,19e2e,9f847444ba,c07a544c63
sms,0,2012-05-08 00:00:52.0,2,f4d380e3dd07bfd,745deba3c8e8ea5,19e2e,19e2e,287bb1c957,dea1e52d3b
sms,0,2012-05-08 00:00:52.0,0,3b5436343928772,e09e736e46c5c3d,19e2e,19e2e,a53d5fb6b1,24c107a1cb
sms,0,2012-05-08 00:00:52.0,0,4455bb9388613dc,42963c4ae6b7b66,19e2e,19e2e,1457d0a3a8,071cfaad35
sms,0,2012-05-08 00:00:52.0,2,5be4ff626759c80,5cb8c8f3ef16c03,19e2e,19e2e,c56398a6e0,58c9a7d6e4
sms,0,2012-05-08 00:00:52.0,2,f81bb99db8c0373,7af76c2046e02f3,19e2e,OTHER,f0703eac99,b5a2e42048
sms,0,2012-05-08 00:00:52.0,0,97f3183eefa4ddd,d164ed0a0cf2360,19e2e,19e2e,0052aee4c6,f222e7c57c
sms,0,2012-05-08 00:00:52.0,2,7b6175e8bf479f4,9d6d11e79bcb90b,19e2e,19e2e,74da439f2c,70a989da87
Voice,0,2012-05-08 00:00:52.0,0,8edfb8140915a40,5ee97a5891a5a3c,19e2e,19e2e,687f868757,487765ff90
Voice,30,2012-05-08 00:00:53.0,1,c288d18d2e0640a,d38618eb21f1fb9,19e2e,19e2e,407f82b21e,113d5b7f72
Voice,4,2012-05-08 00:00:53.0,2,d8041137e241b42,7893704ebb17a8e,19e2e,19e2e,9247343f44,b044cf9fce
data,0,2012-05-08 00:00:53.0,_,b90fde53ddba683,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:53.0,_,16c8287007ccce0,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:53.0,_,d81468378c20d97,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:53.0,_,6cf6bdeb1d40b9a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:53.0,_,63d5dab7563fa72,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,30,2012-05-08 00:00:53.0,1,75c837c7364935d,a22991058b071cd,19e2e,19e2e,69aa8d0f17,16205e9f52
Voice,500,2012-05-08 00:00:53.0,3,989f38c11143ac0,30ba7749f8b049b,19e2e,19e2e,904a4d8fe6,c2a21f4ec1
Voice,30,2012-05-08 00:00:53.0,3,11564092fbcc200,ef5ebeba58e35f4,19e2e,19e2e,ec90c83fd3,6e10745cb4
Voice,0,2012-05-08 00:00:53.0,1,144a7e2ade6dd7b,1a49f8b0ded9de6,19e2e,19e2e,5fb791cf56,65efe2bc62
Voice,0,2012-05-08 00:00:53.0,4,f1c3691255432b4,e10ac7b6c1f18b6,19e2e,19e2e,c0f8017596,d7a531cfa8
Voice,86,2012-05-08 00:00:53.0,4,5c61acfe8988f36,e17c6341f2d05c2,19e2e,19e2e,d201739e7e,8117043112
Voice,114,2012-05-08 00:00:53.0,2,89b834bbfbcb0d6,629d8967b908605,19e2e,19e2e,195bb1a7d0,5b72385c27
Voice,33,2012-05-08 00:00:53.0,2,31096f78c0a33ac,ea38fe383d99f09,19e2e,19e2e,c3793681a3,c99c8fb224
Voice,99,2012-05-08 00:00:53.0,0,35b3b0e09f1ae9e,6b45f9e8ded3137,19e2e,19e2e,8630058aca,b47a998a3e
sms,0,2012-05-08 00:00:53.0,2,779544a709fa9ea,e1bea4d1ac6c407,19e2e,19e2e,faec238627,018c57e9b9
sms,0,2012-05-08 00:00:53.0,1,fab0bb3c17815af,f88df462568a896,19e2e,19e2e,6f19884dcb,5c565fbfb1
sms,0,2012-05-08 00:00:53.0,0,4a1f0671561d55d,aeee9337cc6e5d9,19e2e,19e2e,31a76e82c8,cdf82e4fe3
Voice,67,2012-05-08 00:00:53.0,1,ba795e827afe48b,88dd1478e5f3f8d,19e2e,19e2e,45ff222219,78a34ee534
sms,0,2012-05-08 00:00:53.0,1,f529ec6d38c7e72,0fd25a226d1613a,19e2e,19e2e,85004b72db,969b8d0e39
sms,0,2012-05-08 00:00:53.0,1,3fa93200d4197c2,ae590c9eb880335,19e2e,19e2e,86a3978ac0,397413d8fe
sms,0,2012-05-08 00:00:53.0,1,c47bb0ac81ecb3a,d5d9f220dae99ea,19e2e,19e2e,3c5b7b0f2a,5639bea67f
sms,0,2012-05-08 00:00:53.0,0,8ab8b9ed6989f61,e09e736e46c5c3d,19e2e,19e2e,03ee801971,7f76d66503
sms,0,2012-05-08 00:00:53.0,1,476a3e7a11561aa,aaaf0e4bdec7311,19e2e,19e2e,5fb791cf56,65efe2bc62
sms,0,2012-05-08 00:00:53.0,1,035ef8230e8768b,3ea2f05d67993d0,19e2e,19e2e,7244cddabb,f6ae0e2972
data,0,2012-05-08 00:00:53.0,_,ae11461be480816,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,2,2012-05-08 00:00:54.0,_,a519db6ced6084a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:54.0,_,7b5977004e782d3,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:54.0,_,2539b0cd352c069,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:54.0,_,cb5cc4c07622b3a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,0,2012-05-08 00:00:54.0,1,23ead7df57b86db,c5216a237fcbaea,19e2e,19e2e,771430a49a,0e9ebcb77b
Voice,7,2012-05-08 00:00:54.0,4,04a60badd67239a,6a45cad7d2cd34c,19e2e,19e2e,e6d1a0e5b1,a7bd4c027b
Voice,41,2012-05-08 00:00:54.0,2,3fffc6da6aafcf4,a473b7f2bb0a198,19e2e,19e2e,7d95d00d25,397ef0c7a2
Voice,80,2012-05-08 00:00:54.0,2,69b5f69c3bbbc86,efc04d3b199c096,19e2e,19e2e,62ec3f2cca,7fa72a1ee3
Voice,56,2012-05-08 00:00:54.0,2,1be403926239dea,701551623e5e1f7,19e2e,19e2e,1a7c017628,87e3a7f64c
Voice,51,2012-05-08 00:00:54.0,1,7f37143f8343c15,872c52ecd008533,19e2e,19e2e,315bcd4c33,5eda0143d2
Voice,11,2012-05-08 00:00:54.0,0,578f2455fa48dc7,f13aa10b380c053,19e2e,19e2e,7092e26920,c996f2949a
Voice,17,2012-05-08 00:00:54.0,1,71780a7bca5c5ca,38026ac8c98a211,19e2e,19e2e,f1503855b3,3497b071a7
Voice,0,2012-05-08 00:00:54.0,0,283904b8b3bf18f,55ad144fa74fddc,19e2e,19e2e,534bf6a254,02ba205929
Voice,31,2012-05-08 00:00:54.0,2,418c60a61b71aa4,5e93bff2e7bfe57,19e2e,19e2e,2bf042bf83,89bc85c1b5
Voice,0,2012-05-08 00:00:54.0,4,891ac7f46d0efa3,28114c438227427,19e2e,19e2e,94737f2f96,2dd67b6a64
Voice,0,2012-05-08 00:00:54.0,0,52c75c4ba259b60,19e68e80103885e,19e2e,19e2e,178dc8724e,36f665a51e
Voice,0,2012-05-08 00:00:54.0,1,fd14f45b838328e,19e68e80103885e,19e2e,19e2e,f3b290d575,b5c786e566
Voice,19,2012-05-08 00:00:54.0,1,949b5ff586a10db,142aea39e1df79c,19e2e,19e2e,407f82b21e,113d5b7f72
sms,0,2012-05-08 00:00:54.0,0,52bd3cf7c6da60e,8fbb77462edb72f,19e2e,19e2e,ce3500a02c,0e037c2d0c
sms,0,2012-05-08 00:00:54.0,2,e1f7f677e8a3f64,0ebfb16e8963440,19e2e,OTHER,ffb86d66d2,4df1cab780
Voice,1,2012-05-08 00:00:54.0,2,1d8d95cdcbad014,982e93533d5d1dc,19e2e,19e2e,e3bb47093c,ce4fd4068e
Voice,16,2012-05-08 00:00:54.0,4,e240fa0603e8cfc,ded46d20d5427ef,19e2e,19e2e,e55baac32d,3ee452939f
sms,50,2012-05-08 00:00:54.0,2,369d862fc424fc7,aca29163759a3ea,19e2e,19e2e,287bb1c957,dea1e52d3b
sms,0,2012-05-08 00:00:54.0,1,0978b5e682c306b,f767a6bd2847d5e,19e2e,19e2e,9ede6af1ec,1989921eb1
sms,25,2012-05-08 00:00:54.0,2,aeeef38d8cfe074,e8d9550e3b10aaf,19e2e,19e2e,1c11a2fcbb,6d70dae094
sms,100,2012-05-08 00:00:54.0,0,6f3beab705437c3,03cf9684901576c,19e2e,OTHER,7ea7f9e5ec,5c565fbfb1
sms,0,2012-05-08 00:00:54.0,3,da7da05298aca1f,d164ed0a0cf2360,19e2e,19e2e,a8cbf6ae52,40d0a8c0df
sms,0,2012-05-08 00:00:54.0,0,0f5fff31d5c2f68,0a23a3c15b9c3dc,19e2e,19e2e,ef7d7f4e3b,91e86be9a6
sms,0,2012-05-08 00:00:54.0,0,bfe5a8de4305318,8b41db5044efbcb,19e2e,19e2e,fed48aeb7f,f71ad07dde
sms,25,2012-05-08 00:00:54.0,1,cd7716c18e63c47,5175a83c9237669,19e2e,19e2e,ee5b2665ab,24859804fd
sms,0,2012-05-08 00:00:54.0,1,5b61c10f9660704,258957e3059c9cf,19e2e,19e2e,a2d402a6b3,6d70dae094
sms,0,2012-05-08 00:00:54.0,1,fb5db923774ffba,2b328ea7a21b80c,19e2e,19e2e,14bedd66a9,91e86be9a6
sms,0,2012-05-08 00:00:54.0,1,0978b5e682c306b,f767a6bd2847d5e,19e2e,19e2e,9ede6af1ec,1989921eb1
Voice,90,2012-05-08 00:00:55.0,1,cdce1151e492d5a,d5abbafb7f7c00a,19e2e,19e2e,2d722cd43e,f939f3349c
data,0,2012-05-08 00:00:55.0,_,795c2a90bd8d442,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,9,2012-05-08 00:00:55.0,0,31ae79d85fcf52f,fe8c8535345576f,19e2e,19e2e,e24c45e260,f73e7aca85
data,0,2012-05-08 00:00:55.0,_,b23d10c3240890e,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:55.0,_,5929442ba4f66a1,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:55.0,_,854d8c82e13723d,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:55.0,_,a0af94f474562f2,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,12,2012-05-08 00:00:55.0,0,5d8517dd6703efc,c61a7a2c3b4c94b,19e2e,19e2e,8ab909c82e,5255819549
Voice,21,2012-05-08 00:00:55.0,2,0084de2a296f035,ecdbfddec957449,19e2e,19e2e,b78724d6fc,ea07812c27
Voice,0,2012-05-08 00:00:55.0,0,52c75c4ba259b60,1a49f8b0ded9de6,19e2e,19e2e,178dc8724e,36f665a51e
Voice,60,2012-05-08 00:00:55.0,5,6fa0f7ceb10b790,ed2cfa734e9b5f9,19e2e,19e2e,c7118d46c9,97296d8119
sms,0,2012-05-08 00:00:55.0,4,35f3029ce27b57e,b541343493525e2,19e2e,19e2e,bc50cdad71,dea1e52d3b
sms,0,2012-05-08 00:00:55.0,1,02c0992f087cc7f,ab1c081e1e12d7b,19e2e,19e2e,f0b2be0842,f05aaade20
Voice,90,2012-05-08 00:00:55.0,1,cdce1151e492d5a,d5abbafb7f7c00a,19e2e,19e2e,2d722cd43e,f939f3349c
Voice,86,2012-05-08 00:00:55.0,2,a2958368eb04812,eae2d7762a8a6fd,19e2e,19e2e,a5e351b2b3,a55150a8e7
sms,0,2012-05-08 00:00:55.0,2,cdb870aa24f1dd6,632e07a5efb8339,19e2e,19e2e,6f146d4e2a,2c0cbe7cc1
sms,0,2012-05-08 00:00:55.0,2,63d764d93d36c6a,03f57ab983c919c,19e2e,19e2e,5d9e63befc,cdabae1039
sms,25,2012-05-08 00:00:55.0,2,14bd2e1951bfdc1,751d6053dc920a6,19e2e,19e2e,ec6c9c5e70,e2b604cffa
sms,0,2012-05-08 00:00:55.0,0,bce2cdbf9a6e3ac,d6cb07b843855bb,19e2e,19e2e,1fa9764696,b00aef3193
sms,0,2012-05-08 00:00:55.0,1,7e9c1c707d4310f,238a3effcf6a3dc,19e2e,19e2e,adf94c6224,d29252461f
sms,0,2012-05-08 00:00:55.0,2,29e3d6034f9e68a,1be5cc1fe5e4534,19e2e,19e2e,924e68fb93,e201d86276
sms,0,2012-05-08 00:00:55.0,0,f115353a7433792,aaaf0e4bdec7311,19e2e,19e2e,65de46d6fd,11e254d6b7
sms,0,2012-05-08 00:00:55.0,1,ac4e13b8fc207d6,9daa256bdd6acb4,19e2e,19e2e,858a95c5ca,fd14c3c790
data,0,2012-05-08 00:00:55.0,_,795c2a90bd8d442,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-08 00:00:55.0,2,950048e556716e3,5a333b8f4b3a00c,19e2e,19e2e,RbWVYZcQIq,RbWVYZcQIq
sms,0,2012-05-08 00:00:55.0,1,b125fde19ca2302,198b84bca80c8f1,19e2e,19e2e,SfHAnigz/j,SfHAnigz/j
Voice,12,2012-05-08 00:00:56.0,1,5bf5927e76aad0a,d49f551b0eb66c7,19e2e,19e2e,18MlD9e2CO,18MlD9e2CO
Voice,3,2012-05-08 00:00:56.0,2,19dbe786240a25a,952196201aa14dd,19e2e,19e2e,5f4a816311,8bd8bc8653
Voice,31,2012-05-08 00:00:56.0,3,6ee7c5bf93ec205,8bb0d5946f28baf,19e2e,19e2e,2df23a10ae,3ee7a51169
data,19,2012-05-08 00:00:56.0,_,2f5f80d01a79373,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,168,2012-05-08 00:00:56.0,0,812d89113bc2317,c67087da494c94e,19e2e,19e2e,7317c6d69f,a3e2328ac3
Voice,74,2012-05-08 00:00:56.0,0,8e69f955774c596,2a6dc6dbfc00723,19e2e,19e2e,541e846e0f,72cc7c6bb8
Voice,62,2012-05-08 00:00:56.0,0,a6fca03b05e74b6,eb7ea3d517116ff,19e2e,19e2e,d548da5590,f51a821c6c
Voice,37,2012-05-08 00:00:56.0,0,e25a00ea4529503,464e3df0f65640e,19e2e,19e2e,7ea7f9e5ec,5c565fbfb1
Voice,25,2012-05-08 00:00:56.0,1,b2523a9f0e0fc76,7aad5af38a59d1c,19e2e,19e2e,17f9a3b1e9,072f54b3a8
Voice,22,2012-05-08 00:00:56.0,1,88fc87b71e5ed14,e09a3d927ad159b,19e2e,19e2e,e03f195e9d,d5a8ad3811
Voice,20,2012-05-08 00:00:56.0,4,096162d319f78c4,e136e8629c74756,19e2e,19e2e,5f056fdcc9,1e0e1030e2
Voice,81,2012-05-08 00:00:56.0,1,bb1ad8f733ba359,77fe94ab100fc85,19e2e,19e2e,cc00b5ad92,63192d48dc
sms,0,2012-05-08 00:00:56.0,1,fab0bb3c17815af,f88df462568a896,19e2e,19e2e,6f19884dcb,5c565fbfb1
sms,0,2012-05-08 00:00:56.0,2,779544a709fa9ea,e1bea4d1ac6c407,19e2e,19e2e,faec238627,018c57e9b9
sms,0,2012-05-08 00:00:56.0,2,033d8c4aa487f81,d01cb8cc8763bbd,19e2e,19e2e,af9dce19ee,ad67d8727e
sms,0,2012-05-08 00:00:56.0,0,26139f8ba24ae66,b4687e806caf07b,19e2e,19e2e,cbb953ec8e,e4d5180258
sms,0,2012-05-08 00:00:56.0,2,2f13148e1761bb0,fb10cfbdba8d371,19e2e,19e2e,ebbe892089,072f54b3a8
sms,0,2012-05-08 00:00:56.0,0,3399b583b23f44e,18430dcdceaf97a,19e2e,19e2e,ef7d7f4e3b,91e86be9a6
Voice,30,2012-05-08 00:00:56.0,0,8c8fff8716844a9,3461a0dc6c66fb4,19e2e,19e2e,331c99e89c,fa19128d92
sms,0,2012-05-08 00:00:56.0,1,3fa93200d4197c2,f09fe0af6930060,19e2e,19e2e,86a3978ac0,397413d8fe
sms,0,2012-05-08 00:00:56.0,0,684be48000d4a1d,b6a2fd31295a819,19e2e,19e2e,6898009f35,ce8b8917ec
sms,0,2012-05-08 00:00:56.0,2,117705187677de2,aaaf0e4bdec7311,19e2e,19e2e,a7dff74777,b47a998a3e
sms,0,2012-05-08 00:00:56.0,4,444da5f3bc97ddd,31eb510fcf94496,19e2e,19e2e,b4f8f69157,8e6413d5b8
sms,0,2012-05-08 00:00:56.0,2,323589accb4b2c1,339e856ca8428cb,19e2e,19e2e,3e2287dc73,969b8d0e39
sms,0,2012-05-08 00:00:56.0,0,ea503a9342b361c,036564b13ed995d,19e2e,19e2e,5139351fad,1113359465
sms,0,2012-05-08 00:00:56.0,1,0ce4cc06ba0e833,93343ba6e41af95,19e2e,19e2e,0eafb3bbcb,43a3260fc9
sms,0,2012-05-08 00:00:56.0,2,1f151dd49c43fee,7b5ce5b256650d7,19e2e,19e2e,c497f58c1d,585a3bc66c
sms,0,2012-05-08 00:00:56.0,1,6e10a13ebee3731,e09e736e46c5c3d,19e2e,19e2e,8bea4b4e6c,9bb4b27356
sms,0,2012-05-08 00:00:56.0,2,ebfadf537a30fb9,93343ba6e41af95,19e2e,19e2e,d03cc00eff,0dbbc8ea65
sms,0,2012-05-08 00:00:56.0,2,6a036ab30b3aca4,7af76c2046e02f3,19e2e,OTHER,7475da2c3e,eaa695cbb8
data,0,2012-05-08 00:00:56.0,_,66e6aecfebf8095,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:56.0,_,eaa37bc98e87024,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,8,2012-05-08 00:00:57.0,4,8e060b836405701,e05e8350c809d9f,19e2e,19e2e,b601eb170b,d100db0842
Voice,0,2012-05-08 00:00:57.0,4,c0646d1fe064346,4571828cc5decad,19e2e,19e2e,ce8c743d6e,d8682c35fc
data,0,2012-05-08 00:00:57.0,_,6f34ef0158cb16b,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,114,2012-05-08 00:00:57.0,0,9385092942cf513,f39efcf708f8299,19e2e,19e2e,e19067447c,73e790ba16
Voice,16,2012-05-08 00:00:57.0,4,18d8419f264e9b7,8fbc911979b9718,19e2e,19e2e,6163f9c325,1e751d08a4
Voice,2,2012-05-08 00:00:57.0,2,12ad466f64b472c,0b1e7141736d186,19e2e,OTHER,4466aa2d1b,24ccdda3d5
Voice,1,2012-05-08 00:00:57.0,1,0170bad24227b44,ccc0c20d3e7763d,19e2e,19e2e,f053be2418,2dc799193c
Voice,0,2012-05-08 00:00:57.0,1,38b93aa5a6c469c,55ad144fa74fddc,19e2e,19e2e,4ffd0fa13a,e2b604cffa
Voice,30,2012-05-08 00:00:57.0,4,7c23880a9f1d9ac,434451616d8e76c,19e2e,19e2e,e6d1a0e5b1,a7bd4c027b
Voice,84,2012-05-08 00:00:57.0,0,0c5191ae053180a,cf4de102de882f1,19e2e,19e2e,ab5049e2ec,2afcf2e769
Voice,34,2012-05-08 00:00:57.0,0,a6493eb279cbe49,1f05cf905ab4471,19e2e,19e2e,76a78f4cd1,35530f1375
sms,0,2012-05-08 00:00:57.0,2,01ef10a1cbaba67,93343ba6e41af95,19e2e,19e2e,4db0540b25,f91ed8d2e9
sms,0,2012-05-08 00:00:57.0,3,b1d3e3614423007,ec920fda442f808,19e2e,19e2e,833c2b967a,55d6d9039c
sms,0,2012-05-08 00:00:57.0,0,cab2e8169098ec2,e09e736e46c5c3d,19e2e,19e2e,65de46d6fd,11e254d6b7
sms,50,2012-05-08 00:00:57.0,1,d8a04e7cc99bcd2,8927e98091b1853,19e2e,19e2e,9c5a13df23,5c901ca57a
Voice,12,2012-05-08 00:00:57.0,1,27d4d99cbc0efa7,d9cca7b99578402,19e2e,19e2e,d2bf6d4cd6,f222e7c57c
Voice,1,2012-05-08 00:00:57.0,3,28aa6ab23b3abe7,3261bff3d0c318f,19e2e,19e2e,cc71f76b42,db11cc9f85
sms,0,2012-05-08 00:00:57.0,1,f529ec6d38c7e72,0fd25a226d1613a,19e2e,19e2e,85004b72db,969b8d0e39
sms,25,2012-05-08 00:00:57.0,1,830e86ea8fd4a81,9bd81d3a3178faf,19e2e,19e2e,ae3c1f202a,92d827bd96
sms,0,2012-05-08 00:00:57.0,1,3200b91214e74d5,93343ba6e41af95,19e2e,19e2e,45ff222219,78a34ee534
Voice,1,2012-05-08 00:00:57.0,1,621029cf630c2e3,5400fa7be619e13,19e2e,19e2e,73ebcb5c68,f078b9eea8
sms,0,2012-05-08 00:00:57.0,0,b83ea8ef18aca3e,e09e736e46c5c3d,19e2e,19e2e,4f772b9fd5,5ada252efc
sms,0,2012-05-08 00:00:57.0,1,625aab9f145e9f3,93343ba6e41af95,19e2e,19e2e,038b1c178e,0a7abc8330
sms,0,2012-05-08 00:00:57.0,0,8ab8b9ed6989f61,e09e736e46c5c3d,19e2e,19e2e,03ee801971,7f76d66503
sms,0,2012-05-08 00:00:57.0,1,bfb4e921762bd81,e09e736e46c5c3d,19e2e,19e2e,bb97806c17,12dea05f9d
sms,0,2012-05-08 00:00:57.0,2,0d59e115712d865,85bdea1dc7b3de1,19e2e,19e2e,0bb30f4eb8,7ee1a1444f
sms,0,2012-05-08 00:00:57.0,1,f4e1031671e1796,b92cda74616fba0,19e2e,19e2e,116bf9b603,65a987fa51
sms,0,2012-05-08 00:00:57.0,0,c731afd285c9261,2de82a0a484ed24,19e2e,19e2e,613afb4ef6,40bb97c420
sms,25,2012-05-08 00:00:57.0,1,aed59daa5ee6a46,836fdac6060240a,19e2e,19e2e,4a6a3e76c3,32ce266c66
sms,0,2012-05-08 00:00:57.0,2,40083577d03bfc4,7af76c2046e02f3,19e2e,OTHER,367312dffd,bc58a52936
sms,0,2012-05-08 00:00:57.0,2,b8c272a0f3af025,163f0ce77073fec,19e2e,19e2e,439f07c2ce,5d5b23bfed
sms,0,2012-05-08 00:00:57.0,4,71ee1037aed4840,aaaf0e4bdec7311,19e2e,19e2e,05b69700ff,33420c4250
sms,25,2012-05-08 00:00:57.0,2,085c57c3a889eb3,43fff74983ed3b2,19e2e,19e2e,c497f58c1d,585a3bc66c
sms,0,2012-05-08 00:00:57.0,1,104d2b0af61879f,ef94cd3c089be4a,19e2e,19e2e,9e795ad3bb,f73e7aca85
data,0,2012-05-08 00:00:57.0,_,271e64680998458,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,80,2012-05-08 00:00:58.0,2,64a1da1110ab079,64fe406c67d2f82,19e2e,19e2e,32fcb79772,244bc13af3
Voice,0,2012-05-08 00:00:58.0,1,33b6363a3bcbc1c,19e68e80103885e,19e2e,19e2e,e40bf6522c,640427c4c9
data,0,2012-05-08 00:00:58.0,_,2b9bfed5e18f33d,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:58.0,_,7856becfa4aae97,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:58.0,_,9c36c7e2dc0dcc0,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:00:58.0,_,e036983ec7f71e6,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,180,2012-05-08 00:00:58.0,1,338119d9ff39301,9546f87675352c3,19e2e,19e2e,805cb43a1e,cef29910fb
Voice,31,2012-05-08 00:00:58.0,1,e9b03c347494dad,fb2916f7ed4bec0,19e2e,19e2e,ae3c1f202a,92d827bd96
Voice,30,2012-05-08 00:00:58.0,2,997b9b92bc1c6bf,37abbb6fe287185,19e2e,19e2e,4b39f70b40,7e46936864
Voice,21,2012-05-08 00:00:58.0,0,7231bc8b425d407,ec2f9fed2f65df7,19e2e,19e2e,e3f9b5ae51,6cdf1d4b52
Voice,60,2012-05-08 00:00:58.0,2,f1b38c951b0487f,0e2837b89be61a5,19e2e,19e2e,2b45893fa5,3ee452939f
Voice,0,2012-05-08 00:00:58.0,3,eb364002c2f1fc0,1b61bdb6ac827ac,19e2e,19e2e,a650eac2b4,87e3a7f64c
Voice,0,2012-05-08 00:00:58.0,2,30573c012cec1f3,f2449f50900b3d5,19e2e,19e2e,977914b97e,780c0d5bd7
