PRODUCT,VALUE,DATE_TIME,CELL_ON_SITE,DW_A_NUMBER_INT,DW_B_NUMBER_INT,COUNTRY_A,COUNTRY_B,CELLID,SIET_ID
Voice,22,2012-05-09 00:00:51.0,2,619b90abcd4a467,e577f9b2e56a1e9,19e2e,19e2e,e3e81301db,012f83914a
Voice,62,2012-05-09 00:00:51.0,4,06e728d8e3f8dc4,e6822286c5020b1,19e2e,19e2e,c876ac322e,91f2d18511
Voice,76,2012-05-09 00:00:51.0,0,eda58a3628438a1,961602367a2ff58,19e2e,OTHER,fc28d26e2d,70e2654621
Voice,2,2012-05-09 00:00:51.0,2,d701dcad3095254,2187fdf3cba2749,19e2e,19e2e,3860afb7e2,9cc77873ac
data,0,2012-05-09 00:00:51.0,_,b734804c5bdcb47,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:51.0,_,fe2446690bd6b11,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:51.0,_,7526519eb465c8a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:51.0,_,5fe638c6cabade7,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:51.0,_,285a54dc31add10,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,25,2012-05-09 00:00:52.0,0,01da37e7652a5b9,75696d8ce83272f,19e2e,19e2e,d5652591d5,bcb0672194
sms,0,2012-05-09 00:00:52.0,1,42c345753ee0a99,dfd37a437572a9c,19e2e,19e2e,d3877ceeca,8cdff2a0a2
sms,0,2012-05-09 00:00:52.0,1,a0a597384c612d7,d5168bcddc77784,19e2e,19e2e,dd11e50b5d,1ddea341cd
sms,25,2012-05-09 00:00:52.0,0,8c280796453dfa0,23d7b3da460d7da,19e2e,19e2e,333a141d84,c15166ba4d
sms,50,2012-05-09 00:00:52.0,2,55bfa6ac36eb019,f1ce8c73eadae70,19e2e,19e2e,28886aabab,57081faa8e
sms,0,2012-05-09 00:00:52.0,0,6642722426f10de,d9b7c894385ac71,19e2e,19e2e,6381c01996,ef3841e458
sms,25,2012-05-09 00:00:52.0,0,c7cfdab0b0c1a66,033c1fe47dd8076,19e2e,19e2e,b2e7dd387f,1ddea341cd
sms,25,2012-05-09 00:00:52.0,2,9ec891176c538bd,2899c65e886def2,19e2e,19e2e,ea8cdecbce,52a35862b4
sms,0,2012-05-09 00:00:52.0,2,160776ab7b7c969,aaaf0e4bdec7311,19e2e,19e2e,015056c705,48d806e8bc
sms,25,2012-05-09 00:00:52.0,2,e15c530ba0b8d9e,45faf1b42b20821,19e2e,19e2e,4b216dac9b,c2545171dc
sms,0,2012-05-09 00:00:52.0,2,c62a0810d2ab88f,93343ba6e41af95,19e2e,19e2e,bc79241116,98c81a2a92
sms,25,2012-05-09 00:00:52.0,1,0e29f0691230e96,e3dfa49a4105d45,19e2e,19e2e,db0d86e863,2e828e607c
sms,50,2012-05-09 00:00:52.0,4,e4cf5a19328c1a2,adaaca5ea31cef4,19e2e,19e2e,efe64f6985,bb35216b83
sms,25,2012-05-09 00:00:52.0,1,35394336851cc9d,5df8ea8bd2101e7,19e2e,19e2e,5935c85c67,7fa72a1ee3
sms,0,2012-05-09 00:00:52.0,0,d1746e0709878dd,95e3505d803adbb,19e2e,19e2e,8ab909c82e,5255819549
sms,0,2012-05-09 00:00:52.0,2,3310b5038660ff0,94abac59750a81a,19e2e,19e2e,0bb30f4eb8,7ee1a1444f
sms,25,2012-05-09 00:00:52.0,2,04c27cfa7d0672c,8fee0ead5ae92dc,19e2e,19e2e,97a7792b2a,f6ae0e2972
Voice,30,2012-05-09 00:00:52.0,0,cff329ce882d768,a1c6f12c7bf3163,19e2e,19e2e,9bd8a02f7d,b7f8585aaa
Voice,126,2012-05-09 00:00:52.0,0,99aa6e802ebb2f4,e7bb7fe011cb544,19e2e,19e2e,87de0a20a9,c57c621515
Voice,14,2012-05-09 00:00:52.0,2,f88e67667b651a6,1b27de18a28a0cb,19e2e,19e2e,e3d1cf9de7,2fa7cc536b
Voice,13,2012-05-09 00:00:52.0,2,45ffcb777da2e67,ec01a81995cbf97,19e2e,19e2e,6d81ab4bd7,bc6c0ddf34
Voice,120,2012-05-09 00:00:52.0,2,734d17e22eb3ddf,e47977f33df624c,19e2e,19e2e,4831882322,c537983cd8
Voice,76,2012-05-09 00:00:52.0,1,3484b2b50fe1285,37abbb6fe287185,19e2e,19e2e,b7d5388b0c,bfed0deee9
Voice,0,2012-05-09 00:00:52.0,0,d517a6a434c30fc,4eb448d79138d65,19e2e,19e2e,da96896341,533d8c5a35
Voice,20,2012-05-09 00:00:52.0,1,3d6f27b52119af0,930e66830092329,19e2e,19e2e,7773627c12,9ef9616350
Voice,14,2012-05-09 00:00:52.0,0,57f8726035f870a,172c9dfe61b62ac,19e2e,19e2e,4abcf1006e,dac8dcaeb9
Voice,0,2012-05-09 00:00:52.0,4,1c9b08bb8aadf85,9a01b838f727eed,19e2e,19e2e,2c815447eb,db11cc9f85
Voice,240,2012-05-09 00:00:52.0,1,3735a5c6255611a,8331efc42c91533,19e2e,19e2e,7f1f2f889f,b4ddb9e93c
Voice,2,2012-05-09 00:00:52.0,0,1935ef5c5e7946b,991bf56a0cb8ee2,19e2e,19e2e,cd828df0e4,c07a544c63
Voice,9,2012-05-09 00:00:52.0,5,8cc594a08a30370,69073ce02083f08,19e2e,19e2e,0dbf0ff0ee,947b96a9ae
Voice,90,2012-05-09 00:00:52.0,3,ee363faafad9f5e,d84e16ad44130b9,19e2e,19e2e,5d52abb23f,8cdff2a0a2
Voice,32,2012-05-09 00:00:52.0,0,b9a47853c0c4f81,64b55afa5962e67,19e2e,19e2e,876704aa20,585a3bc66c
Voice,1,2012-05-09 00:00:52.0,1,4b0641173f7159a,7742f967b6f6698,19e2e,19e2e,7e22be648c,316869253b
Voice,68,2012-05-09 00:00:52.0,2,d457f1557de4acb,1621343bfa245c5,19e2e,19e2e,43214f05c4,b47f3c1756
Voice,20,2012-05-09 00:00:52.0,2,115fa6676088c1d,f41e57211b6f751,19e2e,19e2e,4261f660ef,69bdfc69fd
Voice,240,2012-05-09 00:00:52.0,0,39bc4ee91a84a7f,69e75954fef2c53,19e2e,19e2e,a18d0953df,e9639876a8
Voice,31,2012-05-09 00:00:52.0,1,f00b6dcd556471c,e2592b5b197928e,19e2e,19e2e,84ed4d5d2b,0dbbc8ea65
Voice,17,2012-05-09 00:00:52.0,4,4237965687b1893,df98cc917154840,19e2e,19e2e,61aea78c0e,9c62a77c47
Voice,43,2012-05-09 00:00:52.0,5,0c6412af37019ad,1d9399ca8437ab9,19e2e,19e2e,3e2c1694ed,098f2f154a
Voice,47,2012-05-09 00:00:52.0,1,5d653ec3d31392e,f43081de63e0e3e,19e2e,19e2e,0dee62a700,8ef66f718c
Voice,28,2012-05-09 00:00:52.0,2,d26615f7898f95a,882817492dcc92d,19e2e,19e2e,9b2c83d70a,f143bec3ce
data,0,2012-05-09 00:00:52.0,_,ac416a3f231d7de,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:52.0,_,eaa37bc98e87024,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,25,2012-05-09 00:00:52.0,0,01da37e7652a5b9,75696d8ce83272f,19e2e,19e2e,d5652591d5,bcb0672194
sms,0,2012-05-09 00:00:52.0,2,c62a0810d2ab88f,93343ba6e41af95,19e2e,19e2e,bc79241116,98c81a2a92
sms,0,2012-05-09 00:00:53.0,4,97887a6b8f5dcdf,aaaf0e4bdec7311,19e2e,19e2e,fc94bafc0d,dbd9dfd695
sms,0,2012-05-09 00:00:53.0,1,de5ec2c15eab804,dd115d8c03007e3,19e2e,19e2e,943a2bc0bc,be954bdb76
sms,25,2012-05-09 00:00:53.0,3,13324b7de8771db,bbac6136f03f227,19e2e,19e2e,68693d24eb,4906ef4504
sms,0,2012-05-09 00:00:53.0,1,b38f480b5310e3c,284c90ab428e2e0,19e2e,19e2e,6327ac369b,3dc25e1df5
sms,0,2012-05-09 00:00:53.0,1,f24c1269bce8956,aaaf0e4bdec7311,19e2e,19e2e,12c9a70249,7fb7bcf559
sms,25,2012-05-09 00:00:53.0,2,729c83ac4f5d990,bb644b111b92b72,19e2e,19e2e,2f6cd52ea0,07531b72e2
sms,0,2012-05-09 00:00:53.0,1,fd76a6cf28cf7a5,8496fb74811ee39,19e2e,19e2e,e02ac3afbd,3ae1708153
sms,25,2012-05-09 00:00:53.0,1,5a30b8fe25a309e,409c2f9b691d75d,19e2e,19e2e,4db5de545c,5818d7383c
sms,0,2012-05-09 00:00:53.0,2,c818e66646d3741,659107aeb36cc9d,19e2e,19e2e,0781f625a1,09983c438b
sms,25,2012-05-09 00:00:53.0,1,72649d7e7c5e292,822d6560bc43305,19e2e,19e2e,d1f514485d,dac8dcaeb9
sms,0,2012-05-09 00:00:53.0,2,dcd9ee958fd00e0,152cb082a0ff64e,19e2e,19e2e,2ff9d4485e,51dcba5778
sms,0,2012-05-09 00:00:53.0,2,d400f8ea601148b,eb5a645dcad2647,19e2e,19e2e,b78724d6fc,ea07812c27
sms,0,2012-05-09 00:00:53.0,5,2895785f75d5588,aaaf0e4bdec7311,19e2e,19e2e,2ba685dd7c,a3efd45afb
sms,0,2012-05-09 00:00:53.0,1,7da25b68f80bd83,93343ba6e41af95,19e2e,19e2e,c2bb42ad2c,585a3bc66c
sms,0,2012-05-09 00:00:53.0,2,7a7c33350dd1c89,e69153f0fdc4623,19e2e,19e2e,c735b4a35e,a4b775249b
sms,25,2012-05-09 00:00:53.0,1,31d670fd7173fd8,05a8ce0b1174103,19e2e,19e2e,069b659109,7e46936864
sms,0,2012-05-09 00:00:53.0,1,422fc9f3a02dd54,aaaf0e4bdec7311,19e2e,19e2e,3210a28876,012f83914a
sms,25,2012-05-09 00:00:53.0,2,4d52e1fcbe1e92c,fe76a96122402cc,19e2e,19e2e,485de3e544,b017b3e347
sms,0,2012-05-09 00:00:53.0,2,4a6f53c3af7950f,aaaf0e4bdec7311,19e2e,19e2e,ebbe892089,072f54b3a8
sms,0,2012-05-09 00:00:53.0,5,56cd42ef0425d3d,aaaf0e4bdec7311,19e2e,19e2e,f2464bf810,2dd67b6a64
sms,25,2012-05-09 00:00:53.0,2,9ba903064e51e76,88dd3b6ecd8cd9c,19e2e,19e2e,c497f58c1d,585a3bc66c
sms,0,2012-05-09 00:00:53.0,0,8cec8db2890c714,63ef85f7f059c1a,19e2e,19e2e,0e898b4538,686b7e541c
Voice,42,2012-05-09 00:00:53.0,2,70740bacab32d0a,8fea283040b1728,19e2e,OTHER,96987d95ff,733b1c7315
Voice,4,2012-05-09 00:00:53.0,0,ad8b351645ef14a,988fa68ad2f7c93,19e2e,19e2e,8074e25068,ffa6bdc032
Voice,124,2012-05-09 00:00:53.0,1,9a433ca074f97af,4771815fc2360e6,19e2e,OTHER,2e93a4410e,521d2ac7b9
Voice,46,2012-05-09 00:00:53.0,2,72efb224555eab3,6a1778f2f34264a,19e2e,19e2e,3fba2329f3,01c428bbac
Voice,30,2012-05-09 00:00:53.0,3,7d6bba2a1899f14,27b236409a51c97,19e2e,19e2e,917a31629b,aae215a28a
Voice,21,2012-05-09 00:00:53.0,4,9f435e75cb47cb8,c633aad9a2e8478,19e2e,19e2e,746d16590f,041d9f3af5
Voice,19,2012-05-09 00:00:53.0,2,8602a2e5b77b8f0,d395dc68baf0624,19e2e,19e2e,4cc230692a,ac3b6998ac
Voice,30,2012-05-09 00:00:53.0,2,26b089cbdf3cafe,c5d0a5d38a93d39,19e2e,19e2e,b47a0101f9,8e6413d5b8
Voice,30,2012-05-09 00:00:53.0,4,27c3e483408cebc,bc229bf33da4a28,19e2e,19e2e,94438769e6,029ef38f0b
Voice,0,2012-05-09 00:00:53.0,2,d3d61cee931eb38,093792de3de5b73,19e2e,19e2e,77255d2612,c6400e443f
Voice,0,2012-05-09 00:00:53.0,2,865ce797c852789,6c76963527a8290,19e2e,19e2e,f9639af5ac,70e2654621
Voice,1,2012-05-09 00:00:53.0,4,5945b4d9652269b,7f23d582577ea04,19e2e,19e2e,a02ee0aacd,8ab136750b
Voice,379,2012-05-09 00:00:53.0,3,a1a094bf0b2aaba,14b3cd35ab274ef,19e2e,19e2e,ec90c83fd3,6e10745cb4
Voice,4,2012-05-09 00:00:53.0,3,65edbac49de27e0,ddb89bf3b16db78,19e2e,19e2e,9f3f4322cf,1c7edd2f30
data,0,2012-05-09 00:00:53.0,_,10c7e8253015d84,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:53.0,_,c03f361bf25eed2,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:53.0,_,61949a6ee75b0b8,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:53.0,_,aeb46653171fd48,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:53.0,_,a47675c156e1826,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:00:53.0,_,1b22b03d2d6d235,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-09 00:00:54.0,0,c0afbc38338c305,22174d99b3fabad,19e2e,19e2e,2e2d102a42,c537983cd8
sms,25,2012-05-09 00:00:54.0,0,ee9e82a01d4dde4,cdea44119964979,19e2e,19e2e,079520927c,bfed0deee9
sms,0,2012-05-09 00:00:54.0,1,c5b5a2e7f46e1ee,93343ba6e41af95,19e2e,19e2e,34a3c9588a,d1809b909f
sms,0,2012-05-09 00:00:54.0,1,e96912f37f61b74,93343ba6e41af95,19e2e,19e2e,a8c1a2f1a7,9cc77873ac
sms,25,2012-05-09 00:00:54.0,0,99ffb7eb7d8b4a8,4c3859860bb3b0e,19e2e,19e2e,db13b7dfd7,8fccce7c15
sms,0,2012-05-09 00:00:54.0,1,a08448879bdb71f,3810e80ea085402,19e2e,19e2e,92943d25d1,2f502776ef
sms,0,2012-05-09 00:00:54.0,0,8ab8b9ed6989f61,e09e736e46c5c3d,19e2e,19e2e,03ee801971,7f76d66503
sms,0,2012-05-09 00:00:54.0,0,e5be894097ac34f,4e985d5cf66b850,19e2e,19e2e,00d3a79b20,312bc23650
sms,25,2012-05-09 00:00:54.0,0,7cd97efbfc01f90,25c69628811def8,19e2e,19e2e,1e5b71aee6,f307018a36
sms,0,2012-05-09 00:00:54.0,0,83df461b919978c,1def3d20358a34e,19e2e,19e2e,7568c25ea2,87e3a7f64c
sms,0,2012-05-09 00:00:54.0,1,b5315b446fc205a,8dda779edead379,19e2e,19e2e,42f7c74041,1ed7b897b7
sms,0,2012-05-09 00:00:54.0,1,2ba954848a20c5e,942895cea1fe531,19e2e,19e2e,eb12615903,95796da9aa
sms,25,2012-05-09 00:00:54.0,2,e9b70a35b3829c1,ba5ba5608e284f6,19e2e,19e2e,a8e43a921a,4f92d7f120
sms,0,2012-05-09 00:00:54.0,2,1931a3ee30aaa34,cec032fa1e0bed9,19e2e,19e2e,ce13ed29dd,7f76d66503
sms,0,2012-05-09 00:00:54.0,0,4012ab665ff1e8f,f3d229c6501bd10,19e2e,19e2e,f252007208,9869791cee
sms,0,2012-05-09 00:00:54.0,2,c0c17a3a498181d,8d2e91584f96122,19e2e,19e2e,b78724d6fc,ea07812c27
sms,0,2012-05-09 00:00:54.0,4,48a66812e21b3b6,99bc2338ac6bbc1,19e2e,19e2e,1a753bd760,15234696d7
sms,25,2012-05-09 00:00:54.0,1,f951209c29228cb,9895319fc1ec32f,19e2e,19e2e,a54dc1b002,81f4c462f7
sms,0,2012-05-09 00:00:54.0,4,07eb04ae1f2542e,5bfadfca34689c1,19e2e,19e2e,1ca48b0f03,644d9f790b
sms,0,2012-05-09 00:00:54.0,1,954ddf5222c71c1,9cb4deff3e51349,19e2e,19e2e,ccbc593165,ede54b207b
sms,0,2012-05-09 00:00:54.0,2,5b6f26b5d0758fe,1137419c8848320,19e2e,19e2e,55b8970644,ed05b53185
sms,25,2012-05-09 00:00:54.0,0,b9979d8a229c845,7f78fb1788dbca4,19e2e,19e2e,0c40b2e1aa,58657f2784
sms,25,2012-05-09 00:00:54.0,1,49b2dee68597776,b9a8d123139eaf5,19e2e,19e2e,5b4e1d509e,012114d799
sms,75,2012-05-09 00:00:54.0,1,425af60076891a1,a167135c140a545,19e2e,OTHER,45c89352d5,63c810f02d
Voice,56,2012-05-09 00:00:54.0,4,ecd41b5e8b49dcc,f7fba938e634702,19e2e,OTHER,6e7d7d382f,87978692ba
Voice,120,2012-05-09 00:00:54.0,0,c680b4fed31285d,44b746503cbcab8,19e2e,19e2e,553b77a64b,f8c04693e1
Voice,19,2012-05-09 00:00:54.0,3,2ccf385278cc053,8f74d0bcac1cba7,19e2e,19e2e,ac40229471,6dc7dc51de
Voice,159,2012-05-09 00:00:54.0,0,401b7902c3fb44a,98a2589cabb12e3,19e2e,19e2e,485ef0de75,5d5b23bfed
Voice,260,2012-05-09 00:00:54.0,0,13de5b5ed8473bc,0a9f0d244bd4ad1,19e2e,19e2e,2be4a448fa,51dcba5778
Voice,0,2012-05-09 00:00:54.0,2,83f5b7173371522,3a72535da4182ed,19e2e,19e2e,f38d2f5161,c9cb7e8be0
Voice,8,2012-05-09 00:00:54.0,1,663df8ec415e9a0,91abc465ff7e22b,19e2e,19e2e,248eefc83a,58b84c2039
Voice,15,2012-05-09 00:00:54.0,1,53e1b8f6f91f01f,7ca591ac843684e,19e2e,19e2e,5bcb7ce6d0,8fd6f8d1c5
data,0,2012-05-09 00:00:54.0,_,e8e9abebfb48049,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-09 00:00:55.0,0,99f1b5bc09f70e7,aaaf0e4bdec7311,19e2e,19e2e,ea63caa914,c1ec9c885f
sms,25,2012-05-09 00:00:55.0,1,1c97f98f2ea6eed,8ed76e6b71489ca,19e2e,19e2e,7648c71c85,417ef51193
sms,0,2012-05-09 00:00:55.0,1,00125b1634f8b5a,aaaf0e4bdec7311,19e2e,19e2e,e02ac3afbd,3ae1708153
sms,25,2012-05-09 00:00:55.0,1,487a46d12a9db1e,2b57a53c47322e6,19e2e,19e2e,ee5b2665ab,24859804fd
sms,25,2012-05-09 00:00:55.0,3,f655d233c774cae,0e643063a49e0ba,19e2e,19e2e,9f3f4322cf,1c7edd2f30
sms,25,2012-05-09 00:00:55.0,1,0f0d0f6da7ca9d4,01d0c44ba2e5ce1,19e2e,19e2e,855fdf0ecd,bee752ed00
sms,0,2012-05-09 00:00:55.0,2,d8c581fdacce55d,2e4e27073836f69,19e2e,19e2e,7e9ff300c0,b00aef3193
sms,0,2012-05-09 00:00:55.0,0,c542f54d66e7f54,5f128b162cf35a9,19e2e,19e2e,485ef0de75,5d5b23bfed
sms,25,2012-05-09 00:00:55.0,0,a2c3063336f4eb8,cc901c5540bee71,19e2e,19e2e,03ee801971,7f76d66503
sms,0,2012-05-09 00:00:55.0,3,16b37c2ab1df862,71553fd65d6e343,19e2e,19e2e,86e48eb9c2,b7f8585aaa
sms,25,2012-05-09 00:00:55.0,1,28722e28ec9149c,70e8266bcc45794,19e2e,19e2e,86a3978ac0,397413d8fe
sms,50,2012-05-09 00:00:55.0,1,d8a04e7cc99bcd2,8927e98091b1853,19e2e,19e2e,9c5a13df23,5c901ca57a
sms,25,2012-05-09 00:00:55.0,0,007dba85b623d64,1b0e482fdf8c025,19e2e,19e2e,4ff618b219,c9fd8326b5
sms,25,2012-05-09 00:00:55.0,1,1ed0b5dd2c21ca2,1b8d1d0c3b0bc95,19e2e,19e2e,da3bdb03a1,c2545171dc
sms,0,2012-05-09 00:00:55.0,3,dbf65c28345f89e,71206ece57f8407,19e2e,19e2e,75129a301e,257f6d2f42
sms,25,2012-05-09 00:00:55.0,2,e5b12824cca7842,335f1fdf5c14b64,19e2e,19e2e,b1adfda1f4,8ae14499cc
sms,25,2012-05-09 00:00:55.0,2,c9f1b0cb38304cb,bfebc0066c6f0e5,19e2e,19e2e,35198d45ef,d06f40f9d5
sms,25,2012-05-09 00:00:55.0,0,02b020631d94c9a,934519e3de5226b,19e2e,19e2e,1e5b71aee6,f307018a36
sms,0,2012-05-09 00:00:55.0,0,e72fc13c3a2edad,9edab39338e9f06,19e2e,19e2e,803fc75877,d96dcd5475
sms,25,2012-05-09 00:00:55.0,0,b211d32fe77bb4a,b82a658ffd089e2,19e2e,19e2e,19c95a8eca,ba8ce6e4ef
sms,0,2012-05-09 00:00:55.0,2,9a464ed90db2658,93343ba6e41af95,19e2e,19e2e,4261f660ef,69bdfc69fd
sms,0,2012-05-09 00:00:55.0,0,361b099938627c7,93343ba6e41af95,19e2e,19e2e,63711883f9,62618367e3
sms,25,2012-05-09 00:00:55.0,2,1aab5a2657c20d7,db0e3f4e2694891,19e2e,19e2e,08beca90e6,1b5540c02d
sms,0,2012-05-09 00:00:55.0,0,0131e8bd79dc1ce,eacd3bdcbea2dbf,19e2e,19e2e,2bf510682b,e1629ca4b7
sms,0,2012-05-09 00:00:55.0,4,de067a3247d22b7,e854b354449f404,19e2e,19e2e,5f056fdcc9,1e0e1030e2
sms,25,2012-05-09 00:00:55.0,1,7dc0a41097239eb,55d91b20c209dd7,19e2e,19e2e,69aa8d0f17,16205e9f52
sms,25,2012-05-09 00:00:55.0,3,fd222e18d85d223,9650e473833bacd,19e2e,19e2e,315129f2f8,54f07edad2
Voice,90,2012-05-09 00:00:55.0,0,c014da9765c17e3,776628b51f17908,19e2e,19e2e,7e38b2813d,fc7602b020
Voice,46,2012-05-09 00:00:55.0,0,929ea89c1bee074,f35e7c7610786d0,19e2e,19e2e,6381c01996,ef3841e458
Voice,27,2012-05-09 00:00:55.0,4,574ac4ac9f9e644,1b0acb4a34148fd,19e2e,19e2e,fcd990c767,f078b9eea8
Voice,23,2012-05-09 00:00:55.0,3,078c6d6c6b592bd,7edfb88fbc5195f,19e2e,19e2e,a2d35deb78,bdeafe55f0
Voice,0,2012-05-09 00:00:55.0,0,ac6e0c10167f0e0,a679969e72acc3a,19e2e,19e2e,e70b79d266,0e672e7a3d
Voice,55,2012-05-09 00:00:55.0,5,36150fbe4d5845a,4d3669e710fdb00,19e2e,19e2e,4a8956a307,2c0cbe7cc1
Voice,88,2012-05-09 00:00:55.0,1,8dd12c788a0612a,8b663e183ec7328,19e2e,19e2e,50e0338089,0cb148d6c5
Voice,105,2012-05-09 00:00:55.0,2,9ded5b2e78102b4,c05169d2016bccb,19e2e,19e2e,7b43d3cd70,56c70baa97
Voice,156,2012-05-09 00:00:55.0,2,b7eaf806fac2124,214160771643a0d,19e2e,19e2e,bbcc177399,487765ff90
data,0,2012-05-09 00:00:55.0,_,0d138ac17483d0f,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-09 00:00:55.0,0,99f1b5bc09f70e7,aaaf0e4bdec7311,19e2e,19e2e,ea63caa914,c1ec9c885f
sms,0,2012-05-09 00:00:55.0,0,c542f54d66e7f54,5f128b162cf35a9,19e2e,19e2e,485ef0de75,5d5b23bfed
Voice,88,2012-05-09 00:00:55.0,1,8dd12c788a0612a,8b663e183ec7328,19e2e,19e2e,50e0338089,0cb148d6c5
sms,0,2012-05-09 00:00:55.0,2,6cccee2c3c8b2e1,3a326ee685d10c7,19e2e,19e2e,LsaWR4BkIP,LsaWR4BkIP
sms,25,2012-05-09 00:00:56.0,2,5e84fbb1c5f56ae,563b4ec6dcb0ad5,19e2e,19e2e,294c5de37f,7c7a7a71b5
sms,25,2012-05-09 00:00:56.0,0,76a03b83d043231,7fbd56fd157ee39,19e2e,19e2e,5e05f9094a,db11cc9f85
sms,0,2012-05-09 00:00:56.0,2,8f72b21cdb0c11c,bccfb2d104ce34e,19e2e,19e2e,a7dff74777,b47a998a3e
sms,0,2012-05-09 00:00:56.0,1,42c345753ee0a99,f8a120398a63476,19e2e,19e2e,d3877ceeca,8cdff2a0a2
sms,0,2012-05-09 00:00:56.0,0,c3455e59409aa70,ffdfaf0cd0aed10,19e2e,19e2e,46007ed334,f15bd5483f
sms,0,2012-05-09 00:00:56.0,1,def10b7e9978788,3ff1f8db23685b2,19e2e,19e2e,8cee3d86a3,d06f40f9d5
sms,0,2012-05-09 00:00:56.0,1,0a57213a1b78bfa,93343ba6e41af95,19e2e,19e2e,5fb791cf56,65efe2bc62
sms,0,2012-05-09 00:00:56.0,0,78f3fa931cbdfa7,e09e736e46c5c3d,19e2e,19e2e,9aa3337b53,bbb43b8364
sms,25,2012-05-09 00:00:56.0,0,e564e17e5783dc3,49048b4b0c53054,19e2e,19e2e,63acd2daa9,ef51d8b174
sms,25,2012-05-09 00:00:56.0,2,1168882fca2a411,5a16dea1d687d06,19e2e,19e2e,359b6f241a,165d822fcb
sms,25,2012-05-09 00:00:56.0,0,47f27dcdf9dbcea,9ecd605b567ae3a,19e2e,19e2e,765d191617,bee752ed00
sms,25,2012-05-09 00:00:56.0,1,64614aa7dd92b08,ddfdfb70ac9bfc7,19e2e,19e2e,217ea0f321,7430461f18
sms,0,2012-05-09 00:00:56.0,1,a0a597384c612d7,d5168bcddc77784,19e2e,19e2e,dd11e50b5d,1ddea341cd
sms,0,2012-05-09 00:00:56.0,1,74a227ee5ff20f4,9025fd2f118c9e6,19e2e,19e2e,e5e1285933,e9639876a8
sms,25,2012-05-09 00:00:56.0,2,e15c530ba0b8d9e,9d556eb3cda6e11,19e2e,19e2e,4b216dac9b,c2545171dc
sms,25,2012-05-09 00:00:56.0,1,0fcbad9de724a17,01347b7307c9407,19e2e,19e2e,6c19e6ffea,ec36e9bdac
sms,0,2012-05-09 00:00:56.0,0,8cec8db2890c714,63ef85f7f059c1a,19e2e,19e2e,0e898b4538,686b7e541c
sms,0,2012-05-09 00:00:56.0,2,c0c17a3a498181d,8d2e91584f96122,19e2e,19e2e,b78724d6fc,ea07812c27
sms,25,2012-05-09 00:00:56.0,0,6d8052169eb40bb,3c0ff06b417d661,19e2e,19e2e,4abcf1006e,dac8dcaeb9
Voice,0,2012-05-09 00:00:56.0,1,8ab94fc5339882b,c25c634aeae1b37,19e2e,19e2e,771430a49a,0e9ebcb77b
Voice,27,2012-05-09 00:00:56.0,5,45ebe1a427fba3e,5dbd59cade16e92,19e2e,19e2e,6735e4ba78,bcb0672194
Voice,90,2012-05-09 00:00:56.0,0,366ba551e12e045,19d546ad5392fea,19e2e,19e2e,593ccf9394,952ba02486
Voice,46,2012-05-09 00:00:56.0,4,4234144063fad6f,48182382bb5f94d,19e2e,19e2e,1296cbe30d,2d5ab30ced
Voice,14,2012-05-09 00:00:56.0,5,7042f0ff9acb6ba,55882223ad07707,19e2e,19e2e,6e539305be,316869253b
Voice,0,2012-05-09 00:00:56.0,4,153dd5db1164611,4a464af77992019,19e2e,19e2e,9708bb99ce,a3efd45afb
Voice,60,2012-05-09 00:00:56.0,0,d67f0d8057851e0,dce78ad0c92a2f8,19e2e,19e2e,de92883668,75bef3291a
Voice,33,2012-05-09 00:00:56.0,0,a297cc002118308,415d9d3e5c4ba75,19e2e,19e2e,58b411df48,1df8e27df6
Voice,24,2012-05-09 00:00:56.0,5,bd0272e5400e82c,b202e814e3953f7,19e2e,19e2e,33368c75ea,73974f7f81
Voice,0,2012-05-09 00:00:56.0,3,3c72c10ea1a724d,1ed8461efc184f8,19e2e,19e2e,6e9f56b3df,12537168de
Voice,0,2012-05-09 00:00:56.0,1,528239852c471bf,dc043958a05d420,19e2e,19e2e,6dd4700581,854b64b46a
Voice,26,2012-05-09 00:00:56.0,1,e335f7010ea1b12,3ad346fce82a7cd,19e2e,19e2e,fcfef4f0bb,251112666e
