;VILLES;STATUS;LOCALISATION;DECOUPZONE;ZONENAME;LONGITUDE;LATITUDE;REGION;AREA;CELL_ID;SITE_CODE
2093;KORO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.45875;8.55055555555556;BAFING;NORTH WEST;101cdecade;98988e7fed
2094;KORO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.45875;8.55055555555556;BAFING;NORTH WEST;f0f295592c;98988e7fed
2095;KORO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.45875;8.55055555555556;BAFING;NORTH WEST;88a5768c20;98988e7fed
2096;KOSSANDJI;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.61255555555556;5.82736111111111;LAGUNE;ABIDJAN NORTH;3fd66bf265;5e26728fd3
2097;KOSSANDJI;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.61255555555556;5.82736111111111;LAGUNE;ABIDJAN NORTH;9451d7607a;5e26728fd3
2098;KOSSANDJI;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.61255555555556;5.82736111111111;LAGUNE;ABIDJAN NORTH;6f19769edc;5e26728fd3
2099;KOSSOU;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.46872222222222;7.01936111111111;MARAHOUE;CENTRE NORTH;33a87e852c;5dd66b7579
2100;KOSSOU;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.46872222222222;7.01936111111111;MARAHOUE;CENTRE NORTH;c26696d0f2;5dd66b7579
2101;KOSSOU;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.46872222222222;7.01936111111111;MARAHOUE;CENTRE NORTH;0cb0ef93ed;5dd66b7579
2102;KOTABLEA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.51894444444444;6.20909166666667;BAS SASSANDRA;SOUTH WEST;3092275295;2d9a63a86c
2103;KOTABLEA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.51894444444444;6.20909166666667;BAS SASSANDRA;SOUTH WEST;886b70ac90;2d9a63a86c
2104;KOTABLEA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.51894444444444;6.20909166666667;BAS SASSANDRA;SOUTH WEST;e90c2f9deb;2d9a63a86c
2105;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.07697222222222;5.32919444444444;LAGUNE;ABIDJAN NORTH;c4b083d6f2;ea78593acf
2106;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.07697222222222;5.32919444444444;LAGUNE;ABIDJAN NORTH;4b5f410679;ea78593acf
2107;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.07697222222222;5.32919444444444;LAGUNE;ABIDJAN NORTH;d738c5d2fa;ea78593acf
2108;KOTOUBA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.18433333333333;8.69338888888889;ZANZAN;EAST;f5a0142c37;35936b24c6
2109;KOTOUBA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.18433333333333;8.69338888888889;ZANZAN;EAST;06d16f44bd;35936b24c6
2110;KOTOUBA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.18433333333333;8.69338888888889;ZANZAN;EAST;c3946af3e1;35936b24c6
2111;KOTOULA;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-7.39810833333333;10.1404972222222;DENGUELE;NORTH WEST;7299de0e14;561ec50ab5
2112;KOTOULA;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-7.39810833333333;10.1404972222222;DENGUELE;NORTH WEST;5c055605f2;561ec50ab5
2113;KOUASSIDATEKRO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.56084444444444;7.87791388888889;ZANZAN;EAST;fe8bb3ff2b;d610bae720
2114;KOUASSIDATEKRO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.56084444444444;7.87791388888889;ZANZAN;EAST;8f34eb94fe;d610bae720
2115;KOUASSIDATEKRO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.56084444444444;7.87791388888889;ZANZAN;EAST;ea3b70f05e;d610bae720
2116;KOUASSIKOUASSIKRO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.67736111111111;7.34236111111111;NZI COMOE;CENTRE NORTH;839454e3e1;56dfa8c5b0
2117;KOUASSIKOUASSIKRO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.67736111111111;7.34236111111111;NZI COMOE;CENTRE NORTH;3a80c5c64d;56dfa8c5b0
2118;KOUASSIKOUASSIKRO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.67736111111111;7.34236111111111;NZI COMOE;CENTRE NORTH;39057dca97;56dfa8c5b0
2119;KOUEGO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.79366666666667;8.07516666666667;WORODOUGOU;NORTH WEST;246ea4521c;558dceb97c
2120;KOUEGO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.79366666666667;8.07516666666667;WORODOUGOU;NORTH WEST;56b27d3aa3;558dceb97c
2121;KOUEGO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.79366666666667;8.07516666666667;WORODOUGOU;NORTH WEST;c7a95529b4;558dceb97c
2122;KOUIBLY;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.22861111111111;7.25672222222222;18 MONTAGNES;NORTH WEST;6ab6c05aac;0c997709bd
2123;KOUIBLY;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.22861111111111;7.25672222222222;18 MONTAGNES;NORTH WEST;a022cb3656;0c997709bd
2124;KOUIBLY;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.22861111111111;7.25672222222222;18 MONTAGNES;NORTH WEST;438d2869ca;0c997709bd
2125;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.97019444444444;5.28761111111111;LAGUNE;ABIDJAN SOUTH;6336179a14;201bb395b9
2126;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.97019444444444;5.28761111111111;LAGUNE;ABIDJAN SOUTH;33d64248cc;201bb395b9
2127;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.97019444444444;5.28761111111111;LAGUNE;ABIDJAN SOUTH;6fed7c2a3c;201bb395b9
2128;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94719444444444;5.30238888888889;LAGUNE;ABIDJAN SOUTH;efc1f89d03;c58b18f1d1
2129;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94719444444444;5.30238888888889;LAGUNE;ABIDJAN SOUTH;85b983ff93;c58b18f1d1
2130;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94719444444444;5.30238888888889;LAGUNE;ABIDJAN SOUTH;6b8960c52c;c58b18f1d1
2131;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94719444444444;5.30238888888889;LAGUNE;ABIDJAN SOUTH;807e71eba4;c58b18f1d1
2132;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94719444444444;5.30238888888889;LAGUNE;ABIDJAN SOUTH;170ca43a67;c58b18f1d1
2133;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94719444444444;5.30238888888889;LAGUNE;ABIDJAN SOUTH;70683d2968;c58b18f1d1
2134;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95391666666667;5.29861111111111;LAGUNE;ABIDJAN SOUTH;429d9ef9a7;75bef3291a
2135;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95391666666667;5.29861111111111;LAGUNE;ABIDJAN SOUTH;befae737c1;75bef3291a
2136;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95391666666667;5.29861111111111;LAGUNE;ABIDJAN SOUTH;05c4ed75ac;75bef3291a
2137;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95391666666667;5.29861111111111;LAGUNE;ABIDJAN SOUTH;55ad1c7977;75bef3291a
2138;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95391666666667;5.29861111111111;LAGUNE;ABIDJAN SOUTH;8ce7b7ac63;75bef3291a
2139;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95391666666667;5.29861111111111;LAGUNE;ABIDJAN SOUTH;1b7b8d34e5;75bef3291a
2140;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.9645;5.29447222222222;LAGUNE;ABIDJAN SOUTH;db2ba3b9e0;d982ba5017
2141;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.9645;5.29447222222222;LAGUNE;ABIDJAN SOUTH;c0ee61b820;d982ba5017
2142;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.9645;5.29447222222222;LAGUNE;ABIDJAN SOUTH;f325cf4b0d;d982ba5017
2143;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.9645;5.29447222222222;LAGUNE;ABIDJAN SOUTH;fc5a6d9bc8;d982ba5017
2144;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.9645;5.29447222222222;LAGUNE;ABIDJAN SOUTH;812cb60459;d982ba5017
2145;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.9645;5.29447222222222;LAGUNE;ABIDJAN SOUTH;a1db4b9958;d982ba5017
2146;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95527777777778;5.29066666666667;LAGUNE;ABIDJAN SOUTH;38cb2021d2;e3d153c158
2147;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95527777777778;5.29066666666667;LAGUNE;ABIDJAN SOUTH;5687f6fe22;e3d153c158
2148;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95527777777778;5.29066666666667;LAGUNE;ABIDJAN SOUTH;53be145539;e3d153c158
2149;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.93536111111111;5.31069444444444;LAGUNE;ABIDJAN SOUTH;e2b1f85beb;334fdb9912
2150;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.93536111111111;5.31069444444444;LAGUNE;ABIDJAN SOUTH;51a57bb901;334fdb9912
2151;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.93536111111111;5.31069444444444;LAGUNE;ABIDJAN SOUTH;539588f092;334fdb9912
2152;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.93536111111111;5.31069444444444;LAGUNE;ABIDJAN SOUTH;2a7ce4f634;334fdb9912
2153;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.96861111111111;5.28880555555556;LAGUNE;ABIDJAN SOUTH;d965deb27a;4550329980
2154;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.96861111111111;5.28880555555556;LAGUNE;ABIDJAN SOUTH;746cd583e2;4550329980
2155;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.96641944444444;5.2889;LAGUNE;ABIDJAN SOUTH;04be1114de;487765ff90
2156;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.96641944444444;5.2889;LAGUNE;ABIDJAN SOUTH;03425847eb;487765ff90
2157;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.96641944444444;5.2889;LAGUNE;ABIDJAN SOUTH;387e15c666;487765ff90
2158;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.96641944444444;5.2889;LAGUNE;ABIDJAN SOUTH;4528610ea8;487765ff90
2159;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.96641944444444;5.2889;LAGUNE;ABIDJAN SOUTH;440e5d98aa;487765ff90
2160;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.96641944444444;5.2889;LAGUNE;ABIDJAN SOUTH;5e09b165eb;487765ff90
2161;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.959;5.28847222222222;LAGUNE;ABIDJAN SOUTH;dd4fc19ab0;a314c5ec32
2162;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.959;5.28847222222222;LAGUNE;ABIDJAN SOUTH;fac3d7c14e;a314c5ec32
2163;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.959;5.28847222222222;LAGUNE;ABIDJAN SOUTH;b705dfbdfa;a314c5ec32
2164;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.959;5.28847222222222;LAGUNE;ABIDJAN SOUTH;31a5b9c5a2;a314c5ec32
2165;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.959;5.28847222222222;LAGUNE;ABIDJAN SOUTH;a863ed4ce2;a314c5ec32
2166;KOUMASSI;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-3.959;5.28847222222222;LAGUNE;ABIDJAN SOUTH;cac37ae48a;a314c5ec32
2167;MARCORY;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.96027777777778;5.30386111111111;LAGUNE;ABIDJAN SOUTH;d3ff3a42db;87978692ba
2168;MARCORY;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.96027777777778;5.30386111111111;LAGUNE;ABIDJAN SOUTH;2c470c885a;87978692ba
2169;MARCORY;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.96027777777778;5.30386111111111;LAGUNE;ABIDJAN SOUTH;e81d24c342;87978692ba
2170;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94141666666667;5.30797222222222;LAGUNE;ABIDJAN SOUTH;de976b3e38;7e46936864
2171;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94141666666667;5.30797222222222;LAGUNE;ABIDJAN SOUTH;db94db4046;7e46936864
2172;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94141666666667;5.30797222222222;LAGUNE;ABIDJAN SOUTH;c05a7aebcb;7e46936864
2173;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.96083333333333;5.29805555555556;LAGUNE;ABIDJAN SOUTH;814b286a65;dac8dcaeb9
2174;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.96083333333333;5.29805555555556;LAGUNE;ABIDJAN SOUTH;be4e44814a;dac8dcaeb9
2175;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.96083333333333;5.29805555555556;LAGUNE;ABIDJAN SOUTH;ed589ff8e2;dac8dcaeb9
2176;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.96083333333333;5.29805555555556;LAGUNE;ABIDJAN SOUTH;baea6aff42;dac8dcaeb9
2177;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.96083333333333;5.29805555555556;LAGUNE;ABIDJAN SOUTH;8d7417902b;dac8dcaeb9
2178;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.96083333333333;5.29805555555556;LAGUNE;ABIDJAN SOUTH;88c9698318;dac8dcaeb9
2179;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94680555555556;5.29127777777778;LAGUNE;ABIDJAN SOUTH;4f69c533fb;4b32ec70f9
2180;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94680555555556;5.29127777777778;LAGUNE;ABIDJAN SOUTH;1e82fd1d74;4b32ec70f9
2181;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94680555555556;5.29127777777778;LAGUNE;ABIDJAN SOUTH;62e776e15b;4b32ec70f9
2182;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.94680555555556;5.29127777777778;LAGUNE;ABIDJAN SOUTH;b07c35e20a;4b32ec70f9
2183;KOUN-FAO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.28465277777778;7.54228055555556;ZANZAN;EAST;feea5de27a;744a98cd3c
2184;KOUN-FAO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.28465277777778;7.54228055555556;ZANZAN;EAST;3bee7c56f2;744a98cd3c
2185;KOUN-FAO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.28465277777778;7.54228055555556;ZANZAN;EAST;90e767169e;744a98cd3c
2186;KOUNTIGUISSO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.37633333333333;8.51425;BAFING;NORTH WEST;f5f3efeb75;abb1ec28c7
2187;KOUNTIGUISSO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.37633333333333;8.51425;BAFING;NORTH WEST;94f226b892;abb1ec28c7
2188;KOUNTIGUISSO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.37633333333333;8.51425;BAFING;NORTH WEST;a7206903ac;abb1ec28c7
2189;KOUTO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-6.41977777777778;9.87961111111111;SAVANE;CENTRE NORTH;972678e2c1;cd7fd913b2
2190;KOUTO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-6.41977777777778;9.87961111111111;SAVANE;CENTRE NORTH;9dfcdf949a;cd7fd913b2
2191;KOUTO;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-6.41977777777778;9.87961111111111;SAVANE;CENTRE NORTH;d3d8b778ea;cd7fd913b2
2192;KOYOKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.74319444444444;6.14966666666667;LAGUNE;SOUTH WEST;39c035ea8c;e3f182e36c
2193;KOYOKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.74319444444444;6.14966666666667;LAGUNE;SOUTH WEST;560c7861ea;e3f182e36c
2194;KOYOKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.74319444444444;6.14966666666667;LAGUNE;SOUTH WEST;8e7a40cf65;e3f182e36c
2195;KPAPEKOU;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-5.95438888888889;6.25497222222222;FROMAGER;SOUTH WEST;6e6b74bbab;99adb97923
2196;KPAPEKOU;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-5.95438888888889;6.25497222222222;FROMAGER;SOUTH WEST;149e8eae13;99adb97923
2197;KPAPEKOU;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-5.95438888888889;6.25497222222222;FROMAGER;SOUTH WEST;dc5cf47605;99adb97923
2198;KPOUEBO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.85655555555556;6.32808333333333;LACS;CENTRE NORTH;370ae4f82e;5c051efbfd
2199;KPOUEBO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.85655555555556;6.32808333333333;LACS;CENTRE NORTH;a7e1318014;5c051efbfd
2200;KPOUEBO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.85655555555556;6.32808333333333;LACS;CENTRE NORTH;95f4f0c3e1;5c051efbfd
2201;KRIKOREA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.62705555555556;6.70736111111111;HAUT SASSANDRA;NORTH WEST;a8877fd6d3;260dbfedc5
2202;KRIKOREA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.62705555555556;6.70736111111111;HAUT SASSANDRA;NORTH WEST;0a275ba981;260dbfedc5
2203;BONGOUANOU;;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.62705555555556;6.70736111111111;HAUT SASSANDRA;NORTH WEST;6750e0fb7b;20387d4292
2204;BONGOUANOU;;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.62705555555556;6.70736111111111;HAUT SASSANDRA;NORTH WEST;6750e0fb7b;20387d4292
2205;BONGOUANOU;;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.62705555555556;6.70736111111111;HAUT SASSANDRA;NORTH WEST;6750e0fb7b;20387d4292
2206;KRINJABO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.19121111111111;5.40243055555556;SUD COMOE;ABIDJAN SOUTH;0b9867ddd9;ede54b207b
2207;KRINJABO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.19121111111111;5.40243055555556;SUD COMOE;ABIDJAN SOUTH;994381f295;ede54b207b
2208;KRINJABO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.19121111111111;5.40243055555556;SUD COMOE;ABIDJAN SOUTH;67aac1d23c;ede54b207b
2209;KRIZABAHIO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.36145;6.38747777777778;HAUT SASSANDRA;SOUTH WEST;b45e74aa4c;1d6d7563d7
2210;KRIZABAHIO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.36145;6.38747777777778;HAUT SASSANDRA;SOUTH WEST;755cd54578;1d6d7563d7
2211;KRIZABAHIO;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.36145;6.38747777777778;HAUT SASSANDRA;SOUTH WEST;63136d36f4;1d6d7563d7
2212;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95280555555556;5.28888888888889;LAGUNE;ABIDJAN SOUTH;ec76a8aa6d;6e9b544976
2213;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95280555555556;5.28888888888889;LAGUNE;ABIDJAN SOUTH;887c29cea7;6e9b544976
2214;KOUMASSI;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.95280555555556;5.28888888888889;LAGUNE;ABIDJAN SOUTH;ababc6b993;6e9b544976
2215;LAFOKPOKAHA;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.06663888888889;9.59422222222222;SAVANE;CENTRE NORTH;2bc7c0a5f4;8a96bae9c1
2216;LAFOKPOKAHA;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.06663888888889;9.59422222222222;SAVANE;CENTRE NORTH;712becd8df;8a96bae9c1
2217;LAFOKPOKAHA;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.06663888888889;9.59422222222222;SAVANE;CENTRE NORTH;ced75cde65;8a96bae9c1
2218;DEDI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.70330555555556;6.21163888888889;FROMAGER;SOUTH WEST;f7765503d3;9a5a78aa32
2219;DEDI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.70330555555556;6.21163888888889;FROMAGER;SOUTH WEST;97b4994053;9a5a78aa32
2220;DEDI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.70330555555556;6.21163888888889;FROMAGER;SOUTH WEST;c9c917ee23;9a5a78aa32
2221;LAHOUDIBA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-2.96705555555556;8.30358333333333;ZANZAN;EAST;dc467bc955;f1b5238f83
2222;LAHOUDIBA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-2.96705555555556;8.30358333333333;ZANZAN;EAST;352779cfd0;f1b5238f83
2223;LAHOUDIBA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-2.96705555555556;8.30358333333333;ZANZAN;EAST;073f1d28b5;f1b5238f83
2224;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.68319444444445;5.85416666666667;SUD BANDAMA;SOUTH WEST;5f35bfc0f6;b07f9bb851
2225;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.68319444444445;5.85416666666667;SUD BANDAMA;SOUTH WEST;de3cfcbcac;b07f9bb851
2226;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.68319444444445;5.85416666666667;SUD BANDAMA;SOUTH WEST;bd57311ec7;b07f9bb851
2227;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.68286111111111;5.845;SUD BANDAMA;SOUTH WEST;7077513725;5255819549
2228;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.68286111111111;5.845;SUD BANDAMA;SOUTH WEST;3a641aae34;5255819549
2229;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.68286111111111;5.845;SUD BANDAMA;SOUTH WEST;5d5af84d7e;5255819549
2230;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.68286111111111;5.845;SUD BANDAMA;SOUTH WEST;8b988c4dfa;5255819549
2231;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.68286111111111;5.845;SUD BANDAMA;SOUTH WEST;e188c52b28;5255819549
2232;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.68286111111111;5.845;SUD BANDAMA;SOUTH WEST;f35d3c13c7;5255819549
2233;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.69355;5.84750833333333;SUD BANDAMA;SOUTH WEST;e2047adf85;2617b99f2d
2234;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.69355;5.84750833333333;SUD BANDAMA;SOUTH WEST;056603c27c;2617b99f2d
2235;LAKOTA;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.69355;5.84750833333333;SUD BANDAMA;SOUTH WEST;3ba5fab6eb;2617b99f2d
